Цена,Тип квартиры,Станция метро,Минут до метро,Регион,Количество комнат,Площадь,Кухня площадь,Этаж,Количество этажей,Ремонт,Ссылка
24850000.0,Вторичное,университет,17.0,Москва,2.0,56.0,10.0,6.0,9.0,Евроремонт,https://domclick.ru/card/sale__flat__1864456406
22000000.0,Вторичное,спортивная,11.0,Москва,2.0,61.0,11.7,11.0,14.0,Евроремонт,https://domclick.ru/card/sale__flat__1864484732
15000000.0,Вторичное,коммунарка,14.0,Москва,2.0,51.5,16.6,20.0,25.0,Дизайнерский,https://domclick.ru/card/sale__flat__1864530392
12200000.0,Вторичное,домодедовская,6.0,Москва,2.0,44.5,6.0,3.0,9.0,Косметический,https://domclick.ru/card/sale__flat__1864532348
26900000.0,Вторичное,маяковская,7.0,Москва,2.0,56.0,7.0,7.0,8.0,Косметический,https://domclick.ru/card/sale__flat__1864632563
31880000.0,Вторичное,фрунзенская,12.0,Москва,2.0,51.0,8.8,3.0,10.0,Косметический,https://domclick.ru/card/sale__flat__1864673555
15500000.0,Вторичное,новопеределкино,25.0,Москва,2.0,53.7,9.0,17.0,17.0,Евроремонт,https://domclick.ru/card/sale__flat__1864673827
11300000.0,Вторичное,орехово,8.0,Москва,2.0,53.0,9.0,1.0,12.0,Косметический,https://domclick.ru/card/sale__flat__1864695854
22000000.0,Вторичное,юго-западная,13.0,Москва,2.0,53.3,9.1,11.0,17.0,Евроремонт,https://domclick.ru/card/sale__flat__1864712661
14300000.0,Вторичное,прокшино,15.0,Москва,2.0,56.1,11.6,2.0,17.0,Без ремонта,https://domclick.ru/card/sale__flat__1864718858
22500000.0,Вторичное,алтуфьево,11.0,Москва,2.0,59.7,12.0,11.0,22.0,Евроремонт,https://domclick.ru/card/sale__flat__1864786621
13800000.0,Вторичное,лианозово,14.0,Москва,2.0,44.5,10.0,8.0,32.0,Евроремонт,https://domclick.ru/card/sale__flat__1864824397
23700000.0,Вторичное,бауманская,8.0,Москва,2.0,69.2,11.0,11.0,12.0,Косметический,https://domclick.ru/card/sale__flat__1864824399
13500000.0,Вторичное,прокшино,10.0,Москва,2.0,53.2,11.0,8.0,20.0,Без ремонта,https://domclick.ru/card/sale__flat__1864826764
19800000.0,Вторичное,динамо,6.0,Москва,2.0,63.3,8.7,4.0,7.0,Без ремонта,https://domclick.ru/card/sale__flat__1864850721
22000000.0,Вторичное,славянский бульвар,16.0,Москва,2.0,60.0,10.5,22.0,22.0,Евроремонт,https://domclick.ru/card/sale__flat__1864854643
17000000.0,Вторичное,коптево,19.0,Москва,2.0,55.0,11.0,13.0,17.0,Косметический,https://domclick.ru/card/sale__flat__1864879533
25500000.0,Вторичное,селигерская,13.0,Москва,2.0,53.0,12.0,19.0,16.0,Дизайнерский,https://domclick.ru/card/sale__flat__1864952938
12500000.0,Вторичное,ольховая,24.0,Москва,2.0,42.8,8.4,20.0,22.0,Косметический,https://domclick.ru/card/sale__flat__1865003632
23500000.0,Вторичное,шелепиха,22.0,Москва,2.0,37.6,10.7,16.0,16.0,Без ремонта,https://domclick.ru/card/sale__flat__1865005632
11343200.0,Вторичное,китай-город,5.0,Москва,2.0,107.7,15.6,1.0,3.0,Дизайнерский,https://domclick.ru/card/sale__flat__1865026581
11343200.0,Вторичное,китай-город,5.0,Москва,2.0,52.1,11.0,3.0,3.0,Дизайнерский,https://domclick.ru/card/sale__flat__1865026582
35000000.0,Вторичное,хорошево,23.0,Москва,2.0,60.1,11.9,15.0,25.0,Без ремонта,https://domclick.ru/card/sale__flat__1865030205
14500000.0,Вторичное,коптево,19.0,Москва,2.0,45.9,6.0,8.0,9.0,Косметический,https://domclick.ru/card/sale__flat__1865031116
12500000.0,Вторичное,кузьминки,8.0,Москва,2.0,45.6,5.5,3.0,5.0,Косметический,https://domclick.ru/card/sale__flat__1865034667
23500000.0,Вторичное,верхние котлы,16.0,Москва,2.0,56.0,19.0,16.0,24.0,Евроремонт,https://domclick.ru/card/sale__flat__1865055335
21500000.0,Вторичное,москва-товарная,13.0,Москва,2.0,71.7,10.0,14.0,26.0,Евроремонт,https://domclick.ru/card/sale__flat__1865065803
10900000.0,Вторичное,яхромская,20.0,Москва,2.0,46.5,11.0,4.0,12.0,Косметический,https://domclick.ru/card/sale__flat__1865066649
16200000.0,Вторичное,давыдково,20.0,Москва,2.0,43.6,6.5,26.0,30.0,Без ремонта,https://domclick.ru/card/sale__flat__1865102559
25000000.0,Вторичное,цска,11.0,Москва,2.0,46.8,20.0,6.0,15.0,Дизайнерский,https://domclick.ru/card/sale__flat__1865107733
14500000.0,Вторичное,калитники,7.0,Москва,2.0,51.0,11.0,4.0,16.0,Косметический,https://domclick.ru/card/sale__flat__1865172937
19300000.0,Вторичное,новогиреево,11.0,Москва,2.0,54.0,12.0,10.0,16.0,Дизайнерский,https://domclick.ru/card/sale__flat__1865201266
11343200.0,Вторичное,тестовская,15.0,Москва,2.0,90.0,15.0,7.0,24.0,Без ремонта,https://domclick.ru/card/sale__flat__1865228880
18600000.0,Вторичное,фонвизинская,8.0,Москва,2.0,45.0,8.3,8.0,12.0,Дизайнерский,https://domclick.ru/card/sale__flat__1865352591
15000000.0,Вторичное,улица горчакова,27.0,Москва,2.0,63.2,18.0,2.0,14.0,Евроремонт,https://domclick.ru/card/sale__flat__1865449619
21100000.0,Вторичное,мичуринский проспект,18.0,Москва,2.0,59.7,10.4,22.0,25.0,Косметический,https://domclick.ru/card/sale__flat__1865752055
13000000.0,Вторичное,некрасовка,15.0,Москва,2.0,60.0,16.9,5.0,22.0,Косметический,https://domclick.ru/card/sale__flat__1865755732
21600000.0,Вторичное,дубровка,22.0,Москва,2.0,47.0,17.0,12.0,29.0,Без ремонта,https://domclick.ru/card/sale__flat__1865770716
15600000.0,Вторичное,солнцево,19.0,Москва,2.0,64.5,10.1,6.0,17.0,Косметический,https://domclick.ru/card/sale__flat__1865774334
10890000.0,Вторичное,нагорная,21.0,Москва,2.0,39.8,6.0,5.0,8.0,Косметический,https://domclick.ru/card/sale__flat__1865804241
37000000.0,Вторичное,мичуринский проспект,12.0,Москва,2.0,77.0,10.6,9.0,16.0,Без ремонта,https://domclick.ru/card/sale__flat__1865852718
12500000.0,Вторичное,бульвар рокоссовского,18.0,Москва,2.0,42.9,5.5,6.0,9.0,Косметический,https://domclick.ru/card/sale__flat__1865852769
16350000.0,Вторичное,народное ополчение,14.0,Москва,2.0,49.0,15.0,5.0,23.0,Без ремонта,https://domclick.ru/card/sale__flat__1865885791
12700000.0,Вторичное,селигерская,17.0,Москва,2.0,36.3,13.1,22.0,22.0,Евроремонт,https://domclick.ru/card/sale__flat__1865889719
6549999.0,Вторичное,щербинка,11.0,Москва,2.0,43.0,6.0,1.0,4.0,Без ремонта,https://domclick.ru/card/sale__flat__1865890016
13400000.0,Вторичное,новогиреево,7.0,Москва,2.0,46.0,7.0,10.0,14.0,Косметический,https://domclick.ru/card/sale__flat__1865891809
18200000.0,Вторичное,перово,16.0,Москва,2.0,60.2,12.9,11.0,17.0,Косметический,https://domclick.ru/card/sale__flat__1865891811
15700000.0,Вторичное,яхромская,8.0,Москва,2.0,41.0,10.0,8.0,25.0,Дизайнерский,https://domclick.ru/card/sale__flat__1865891812
13500000.0,Вторичное,бунинская аллея,11.0,Москва,2.0,58.1,16.1,14.0,15.0,Без ремонта,https://domclick.ru/card/sale__flat__1865906209
21500000.0,Вторичное,беговая,4.0,Москва,2.0,68.0,10.0,8.0,32.0,Косметический,https://domclick.ru/card/sale__flat__1865918285
22500000.0,Вторичное,локомотив,17.0,Москва,2.0,57.0,10.0,8.0,16.0,Дизайнерский,https://domclick.ru/card/sale__flat__1865919003
9850000.0,Вторичное,выхино,14.0,Москва,2.0,45.0,6.0,1.0,9.0,Косметический,https://domclick.ru/card/sale__flat__1865920385
13200000.0,Вторичное,черкизовская,6.0,Москва,2.0,47.0,9.5,9.0,12.0,Косметический,https://domclick.ru/card/sale__flat__1865925722
40000000.0,Вторичное,красные ворота,9.0,Москва,2.0,60.0,11.6,2.0,2.0,Без ремонта,https://domclick.ru/card/sale__flat__1865925770
14200000.0,Вторичное,коммунарка,11.0,Москва,2.0,61.7,11.1,12.0,12.0,Косметический,https://domclick.ru/card/sale__flat__1865925816
18000000.0,Вторичное,новопеределкино,6.0,Москва,2.0,60.0,9.3,4.0,23.0,Косметический,https://domclick.ru/card/sale__flat__1865960796
36000000.0,Вторичное,улица 1905 года,14.0,Москва,2.0,87.4,13.9,2.0,7.0,Евроремонт,https://domclick.ru/card/sale__flat__1865991249
21500000.0,Вторичное,автозаводская,4.0,Москва,2.0,56.5,10.0,7.0,7.0,Косметический,https://domclick.ru/card/sale__flat__1865995116
14290000.0,Вторичное,октябрьское поле,7.0,Москва,2.0,44.7,5.6,9.0,9.0,Косметический,https://domclick.ru/card/sale__flat__1865997546
13590000.0,Вторичное,трикотажная,21.0,Москва,2.0,70.0,12.0,1.0,16.0,Без ремонта,https://domclick.ru/card/sale__flat__1866056706
11200000.0,Вторичное,яхромская,13.0,Москва,2.0,47.6,7.0,12.0,12.0,Косметический,https://domclick.ru/card/sale__flat__1866115351
11900000.0,Вторичное,шипиловская,6.0,Москва,2.0,45.2,6.5,8.0,12.0,Косметический,https://domclick.ru/card/sale__flat__1866122582
15800000.0,Вторичное,митино,8.0,Москва,2.0,58.3,10.1,15.0,17.0,Косметический,https://domclick.ru/card/sale__flat__1866132037
38000000.0,Вторичное,шелепиха,12.0,Москва,2.0,56.0,14.1,5.0,16.0,Дизайнерский,https://domclick.ru/card/sale__flat__1866221621
17800000.0,Вторичное,нагатинская,17.0,Москва,2.0,41.0,11.0,11.0,19.0,Евроремонт,https://domclick.ru/card/sale__flat__1866241404
15800000.0,Вторичное,измайловская,19.0,Москва,2.0,47.0,7.0,10.0,12.0,Дизайнерский,https://domclick.ru/card/sale__flat__1866280355
17000000.0,Вторичное,нагатинский затон,20.0,Москва,2.0,34.3,3.6,15.0,18.0,Дизайнерский,https://domclick.ru/card/sale__flat__1866331322
16900000.0,Вторичное,павшино,17.0,Москва,2.0,58.8,11.5,14.0,25.0,Косметический,https://domclick.ru/card/sale__flat__1866361059
12800000.0,Вторичное,коммунарка,11.0,Москва,2.0,56.0,10.5,3.0,17.0,Косметический,https://domclick.ru/card/sale__flat__1867122592
20700000.0,Вторичное,домодедовская,17.0,Москва,2.0,58.0,11.4,14.0,20.0,Евроремонт,https://domclick.ru/card/sale__flat__1867275982
13500000.0,Вторичное,новопеределкино,7.0,Москва,2.0,54.0,9.5,14.0,17.0,Косметический,https://domclick.ru/card/sale__flat__1867454657
13900000.0,Вторичное,люблино,8.0,Москва,2.0,51.2,11.3,10.0,16.0,Евроремонт,https://domclick.ru/card/sale__flat__1867502950
22700000.0,Вторичное,народное ополчение,12.0,Москва,2.0,51.3,13.0,6.0,5.0,Без ремонта,https://domclick.ru/card/sale__flat__1867749457
25950000.0,Вторичное,савёловская,12.0,Москва,2.0,47.5,7.3,4.0,9.0,Дизайнерский,https://domclick.ru/card/sale__flat__1867752546
21900000.0,Вторичное,фили,16.0,Москва,2.0,46.3,10.5,4.0,21.0,Евроремонт,https://domclick.ru/card/sale__flat__1867804053
10200000.0,Вторичное,покровское,11.0,Москва,2.0,46.0,7.0,4.0,12.0,Евроремонт,https://domclick.ru/card/sale__flat__1867943014
14300000.0,Вторичное,сходненская,18.0,Москва,2.0,52.1,8.6,3.0,12.0,Косметический,https://domclick.ru/card/sale__flat__1868737253
22500000.0,Вторичное,говорово,11.0,Москва,2.0,75.0,10.0,12.0,14.0,Дизайнерский,https://domclick.ru/card/sale__flat__1868805996
10499000.0,Вторичное,кузьминки,21.0,Москва,2.0,40.1,6.0,9.0,9.0,Косметический,https://domclick.ru/card/sale__flat__1868947501
19999900.0,Вторичное,говорово,9.0,Москва,2.0,68.8,14.7,1.0,8.0,Дизайнерский,https://domclick.ru/card/sale__flat__1868954239
13550000.0,Вторичное,некрасовка,7.0,Москва,2.0,61.6,12.9,17.0,17.0,Евроремонт,https://domclick.ru/card/sale__flat__1868954240
15999999.0,Вторичное,алма-атинская,7.0,Москва,2.0,54.7,8.4,9.0,17.0,Евроремонт,https://domclick.ru/card/sale__flat__1869077012
24500000.0,Вторичное,выставочная,7.0,Москва,2.0,56.0,8.0,5.0,9.0,Евроремонт,https://domclick.ru/card/sale__flat__1869415057
29500000.0,Вторичное,серпуховская,18.0,Москва,2.0,58.0,20.7,8.0,16.0,Без ремонта,https://domclick.ru/card/sale__flat__1869415248
