Минут до метро,Количество комнат,Площадь,Этаж,Количество этажей,Цена
25.0,4.0,184.5,8.0,8,70000000.0
16.0,4.0,132.9,7.0,41,78500000.0
8.0,4.0,132.0,2.0,4,81700000.0
12.0,4.0,118.0,3.0,7,104500000.0
6.0,4.0,121.0,3.0,7,120000000.0
6.0,4.0,167.0,2.0,6,144500000.0
10.0,4.0,170.0,7.0,12,163990000.0
5.0,4.0,116.0,4.0,14,61488700.0
5.0,4.0,185.0,8.0,8,70000000.0
5.0,4.0,165.0,8.0,15,74700000.0
25.0,4.0,184.5,8.0,8,70000000.0
6.0,4.0,85.8,11.0,11,62970000.0
16.0,4.0,110.0,1.0,19,82400000.0
16.0,4.0,195.2,5.0,5,176400000.0
7.0,4.0,122.0,15.0,24,43000000.0
16.0,4.0,105.0,27.0,46,72100000.0
10.0,4.0,116.0,5.0,5,80000000.0
7.0,4.0,117.0,2.0,4,82000000.0
9.0,4.0,160.0,2.0,6,85000000.0
5.0,4.0,145.2,7.0,14,87000000.0
12.0,4.0,138.2,26.0,41,137000000.0
5.0,4.0,155.8,12.0,21,150000000.0
11.0,4.0,233.0,5.0,8,240000000.0
3.0,4.0,238.0,7.0,7,239000000.0
12.0,4.0,172.0,5.0,9,240000000.0
7.0,4.0,237.0,15.0,15,300000000.0
18.0,4.0,153.0,18.0,22,46500000.0
22.0,4.0,144.0,9.0,11,56000000.0
20.0,4.0,160.0,31.0,48,60000000.0
11.0,4.0,92.0,9.0,26,61990000.0
18.0,4.0,189.2,9.0,32,85000000.0
9.0,4.0,170.0,6.0,14,84800000.0
9.0,4.0,131.1,2.0,17,85900000.0
7.0,4.0,155.0,44.0,53,95000000.0
3.0,4.0,140.0,5.0,9,153000000.0
8.0,4.0,149.0,6.0,27,160000000.0
7.0,4.0,158.0,12.0,21,163000000.0
8.0,4.0,184.0,5.0,7,165000000.0
7.0,4.0,136.0,19.0,21,243250000.0
3.0,4.0,146.5,26.0,28,43400000.0
15.0,4.0,100.0,23.0,25,52500000.0
16.0,4.0,186.0,35.0,42,85000000.0
15.0,4.0,130.0,15.0,15,109900000.0
8.0,4.0,162.1,8.0,9,202625000.0
8.0,4.0,201.6,1.0,7,400000000.0
12.0,4.0,144.2,8.0,50,80000000.0
7.0,4.0,207.0,6.0,8,450000000.0
11.0,4.0,160.0,9.0,23,78500000.0
4.0,4.0,185.2,35.0,73,110000000.0
6.0,4.0,200.5,8.0,8,119000000.0
10.0,4.0,108.0,21.0,50,59500000.0
12.0,4.0,136.5,23.0,41,120000000.0
8.0,4.0,181.4,22.0,53,159500000.0
2.0,4.0,97.0,7.0,7,32700000.0
11.0,4.0,134.3,35.0,38,47000000.0
28.0,4.0,98.0,5.0,14,51988700.0
10.0,4.0,107.7,15.0,52,52000000.0
10.0,4.0,147.4,2.0,32,70000000.0
10.0,4.0,157.0,2.0,3,74000000.0
16.0,4.0,137.6,8.0,41,79900000.0
5.0,4.0,141.3,11.0,13,98500000.0
10.0,4.0,226.2,15.0,22,109990000.0
8.0,4.0,200.0,7.0,8,119000000.0
4.0,4.0,137.0,8.0,9,164844000.0
6.0,4.0,225.0,63.0,79,209250000.0
11.0,4.0,178.0,6.0,12,235000000.0
4.0,4.0,426.0,66.0,73,532500000.0
9.0,4.0,87.1,6.0,12,19800000.0
10.0,4.0,102.0,7.0,22,42200000.0
8.0,4.0,95.6,3.0,8,48500000.0
5.0,4.0,95.8,9.0,14,48999000.0
2.0,4.0,108.0,29.0,39,47000000.0
4.0,4.0,132.3,6.0,8,80900000.0
2.0,4.0,168.0,4.0,6,119000000.0
14.0,4.0,143.0,6.0,7,150000000.0
4.0,4.0,170.0,6.0,12,204000000.0
13.0,4.0,89.8,3.0,14,18800000.0
6.0,4.0,102.4,14.0,20,47900000.0
9.0,4.0,131.1,2.0,17,85900000.0
3.0,4.0,215.0,8.0,10,91200000.0
5.0,4.0,158.0,8.0,13,102990000.0
2.0,4.0,167.8,4.0,5,120000000.0
3.0,4.0,192.0,7.0,8,130000000.0
11.0,4.0,182.0,6.0,10,165000000.0
4.0,4.0,137.0,8.0,9,164844000.0
4.0,4.0,136.6,4.0,5,169000000.0
4.0,4.0,131.0,7.0,9,242000000.0
4.0,4.0,132.0,2.0,9,243000000.0
5.0,4.0,101.0,6.0,27,44999000.0
5.0,4.0,143.0,16.0,27,62999000.0
2.0,4.0,145.5,2.0,8,75000000.0
7.0,4.0,84.97,3.0,5,79000000.0
12.0,4.0,111.0,6.0,6,83000000.0
5.0,5.0,162.7,7.0,8,225000000.0
5.0,5.0,238.0,8.0,9,261800000.0
10.0,5.0,235.6,3.0,5,342000000.0
2.0,5.0,270.0,9.0,11,249990000.0
5.0,5.0,370.0,5.0,6,275000000.0
7.0,5.0,227.5,6.0,12,341000000.0
9.0,5.0,122.4,37.0,48,49000000.0
9.0,5.0,164.4,37.0,48,69500000.0
9.0,5.0,305.0,2.0,6,350000000.0
4.0,5.0,303.0,3.0,12,380000000.0
12.0,5.0,162.0,36.0,44,145000000.0
7.0,5.0,200.0,4.0,15,249000000.0
12.0,5.0,285.0,7.0,7,330000000.0
11.0,5.0,284.0,16.0,17,340000000.0
4.0,5.0,134.7,2.0,4,60000000.0
6.0,5.0,210.2,16.0,16,270000000.0
7.0,5.0,209.0,16.0,16,271700000.0
19.0,5.0,172.0,5.0,20,135000000.0
9.0,5.0,300.0,5.0,10,214990000.0
9.0,5.0,208.9,16.0,16,271700000.0
8.0,5.0,214.9,7.0,15,93000000.0
10.0,5.0,218.3,19.0,57,160000000.0
10.0,5.0,219.0,16.0,57,160000000.0
23.0,5.0,131.0,16.0,26,87000000.0
10.0,5.0,250.0,3.0,5,250000000.0
9.0,5.0,125.0,4.0,6,116000000.0
17.0,5.0,153.5,21.0,36,150000000.0
5.0,5.0,300.0,3.0,6,450000000.0
13.0,5.0,165.0,35.0,44,145000000.0
6.0,5.0,150.0,7.0,7,66900000.0
2.0,5.0,253.8,4.0,8,470000000.0
10.0,5.0,136.8,19.0,52,67000000.0
10.0,5.0,215.0,9.0,57,145000000.0
7.0,5.0,95.0,15.0,18,56000000.0
28.0,5.0,135.0,7.0,14,83999000.0
9.0,5.0,190.2,6.0,6,159500000.0
18.0,5.0,142.0,13.0,13,55000000.0
12.0,5.0,158.0,30.0,37,90000000.0
13.0,5.0,161.0,36.0,44,145000000.0
13.0,5.0,216.6,20.0,38,145000000.0
3.0,5.0,220.0,3.0,5,149000000.0
8.0,5.0,136.0,2.0,6,68000000.0
8.0,5.0,133.0,23.0,24,77000000.0
8.0,5.0,185.0,7.0,7,203500000.0
10.0,5.0,230.0,7.0,7,260000000.0
8.0,5.0,201.6,1.0,7,400000000.0
9.0,5.0,235.8,12.0,13,180000000.0
5.0,5.0,296.0,7.0,7,382500000.0
15.0,5.0,173.0,23.0,24,93000000.0
7.0,5.0,320.0,7.0,8,720000000.0
15.0,5.0,173.0,23.0,24,90000000.0
12.0,5.0,182.0,7.0,16,123490000.0
5.0,5.0,282.0,2.0,6,250000000.0
8.0,5.0,209.0,16.0,18,271700000.0
12.0,5.0,150.0,27.0,34,57500000.0
11.0,5.0,150.0,2.0,6,64999000.0
15.0,5.0,206.0,8.0,30,90000000.0
12.0,5.0,280.0,21.0,35,137200000.0
6.0,5.0,242.0,6.0,7,149000000.0
10.0,5.0,552.0,44.0,44,190000000.0
5.0,5.0,282.0,2.0,6,250000000.0
4.0,5.0,191.0,8.0,9,295554000.0
28.0,5.0,136.0,2.0,14,61488700.0
28.0,5.0,137.0,8.0,12,100899000.0
10.0,5.0,150.0,20.0,22,120000000.0
12.0,5.0,245.0,14.0,18,275000000.0
4.0,5.0,238.2,3.0,12,297000000.0
9.0,5.0,188.4,6.0,6,359999965.0
5.0,5.0,134.0,10.0,25,56988700.0
4.0,5.0,129.0,5.0,8,82000000.0
6.0,5.0,189.0,3.0,5,89000000.0
11.0,5.0,183.0,6.0,17,124990000.0
4.0,5.0,170.1,6.0,12,204120000.0
4.0,5.0,191.0,8.0,9,295554000.0
3.0,5.0,308.3,14.0,14,550000000.0
12.0,5.0,200.0,25.0,28,71999000.0
6.0,5.0,188.0,3.0,5,89000000.0
2.0,5.0,190.4,44.0,73,170000000.0
13.0,5.0,206.3,3.0,6,240680000.0
5.0,5.0,120.0,2.0,4,48000000.0
10.0,5.0,208.6,8.0,23,77000000.0
13.0,5.0,225.0,22.0,23,94000000.0
2.0,5.0,170.0,4.0,6,119000000.0
5.0,5.0,175.0,4.0,5,125000000.0
11.0,5.0,288.0,29.0,31,160000000.0
7.0,5.0,238.4,2.0,4,180000000.0
8.0,5.0,198.8,4.0,10,180000000.0
3.0,5.0,289.0,9.0,10,243000000.0
12.0,5.0,208.0,16.0,16,271000000.0
7.0,5.0,305.0,2.0,7,325000000.0
7.0,5.0,227.0,6.0,12,341000000.0
15.0,5.0,125.0,3.0,3,54900000.0
4.0,5.0,136.0,4.0,9,69000000.0
6.0,5.0,190.0,13.0,14,99844800.0
8.0,5.0,200.0,4.0,13,179000000.0
3.0,5.0,289.0,9.0,10,242970000.0
5.0,5.0,192.3,2.0,6,120000000.0
8.0,5.0,200.8,1.0,9,400000000.0
12.0,5.0,260.0,6.0,9,450000000.0
9.0,5.0,135.0,2.0,7,60000000.0
8.0,5.0,198.8,4.0,10,180000000.0
16.0,5.0,202.0,5.0,9,330000000.0
29.0,5.0,297.5,28.0,52,360000000.0
6.0,5.0,202.0,1.0,7,400000000.0
11.0,5.0,229.0,5.0,23,105000000.0
29.0,5.0,212.0,27.0,30,118500000.0
8.0,5.0,234.7,2.0,3,125000000.0
8.0,5.0,243.6,3.0,3,150000000.0
6.0,5.0,200.0,3.0,6,155000000.0
16.0,5.0,582.0,21.0,21,260000000.0
10.0,5.0,370.0,5.0,6,351500000.0
6.0,5.0,192.5,7.0,11,76000000.0
5.0,5.0,317.7,25.0,27,89989000.0
4.0,5.0,226.2,7.0,10,92000000.0
4.0,5.0,153.0,4.0,4,98500000.0
17.0,5.0,145.0,25.0,42,100000000.0
11.0,5.0,212.0,27.0,31,115000000.0
11.0,5.0,184.0,4.0,5,142000000.0
12.0,5.0,196.0,11.0,21,145000000.0
9.0,5.0,250.5,3.0,8,157300000.0
8.0,5.0,180.0,16.0,24,160000000.0
7.0,5.0,190.0,10.0,21,176000000.0
7.0,5.0,184.0,17.0,21,195000000.0
6.0,5.0,177.0,3.0,7,199000000.0
14.0,5.0,317.7,5.0,5,200000000.0
6.0,5.0,320.0,4.0,4,218000000.0
6.0,5.0,190.0,5.0,7,242000000.0
8.0,5.0,209.0,16.0,16,271000000.0
6.0,5.0,193.0,2.0,6,295500000.0
18.0,5.0,183.5,12.0,14,53000000.0
5.0,5.0,136.0,2.0,14,61488700.0
9.0,5.0,187.2,16.0,17,110000000.0
4.0,5.0,201.0,3.0,5,140000000.0
10.0,5.0,181.4,4.0,5,140000000.0
6.0,5.0,229.0,8.0,9,154000000.0
14.0,5.0,178.0,6.0,8,180000000.0
10.0,5.0,232.0,4.0,7,195000000.0
6.0,5.0,177.0,3.0,7,199000000.0
5.0,5.0,136.0,2.0,14,62000000.0
2.0,5.0,198.9,10.0,19,69000000.0
3.0,5.0,229.0,7.0,8,128000000.0
5.0,5.0,172.0,4.0,5,130000000.0
16.0,5.0,370.0,21.0,21,130000000.0
1.0,5.0,350.0,17.0,17,150000000.0
11.0,5.0,196.8,5.0,6,230000000.0
3.0,5.0,288.8,9.0,11,243000000.0
7.0,5.0,245.0,3.0,4,250000000.0
1.0,5.0,270.0,92.0,95,264600000.0
10.0,5.0,310.9,1.0,5,270000000.0
12.0,5.0,245.0,14.0,18,275000000.0
7.0,5.0,228.0,6.0,12,296400000.0
8.0,5.0,273.0,14.0,17,116000000.0
8.0,5.0,180.0,16.0,24,158000000.0
7.0,5.0,180.0,7.0,9,185000000.0
8.0,5.0,504.9,5.0,5,400000000.0
10.0,5.0,273.2,7.0,7,765000000.0
11.0,5.0,161.5,9.0,10,38500000.0
6.0,5.0,170.0,19.0,25,120000000.0
5.0,5.0,170.0,4.0,5,125000000.0
6.0,5.0,200.0,3.0,6,155000000.0
8.0,5.0,204.7,10.0,13,194700000.0
15.0,5.0,313.0,2.0,7,299000000.0
3.0,5.0,142.0,12.0,22,40900000.0
3.0,5.0,217.0,5.0,7,63790000.0
12.0,5.0,160.0,21.0,22,68900000.0
9.0,5.0,232.5,11.0,13,71000000.0
5.0,5.0,180.8,9.0,19,74500000.0
12.0,6.0,250.8,34.0,44,200000000.0
9.0,6.0,422.34,7.0,7,120000000.0
9.0,6.0,305.0,2.0,5,350000000.0
9.0,6.0,315.0,2.0,6,340000000.0
8.0,6.0,305.0,2.0,5,350000000.0
7.0,6.0,192.7,6.0,8,400000000.0
6.0,6.0,550.9,6.0,10,460000000.0
11.0,6.0,260.0,35.0,38,125000000.0
19.0,6.0,427.5,9.0,9,855000000.0
15.0,6.0,225.0,14.0,20,210000000.0
4.0,6.0,303.8,3.0,12,380000000.0
19.0,6.0,514.0,9.0,9,885000000.0
6.0,6.0,233.0,3.0,22,89000000.0
6.0,6.0,450.0,2.0,4,270000000.0
11.0,6.0,283.0,11.0,14,700000000.0
4.0,6.0,189.0,40.0,90,115000000.0
7.0,6.0,315.0,5.0,6,220000000.0
6.0,6.0,298.93,4.0,12,750000000.0
10.0,6.0,235.0,2.0,5,129900000.0
26.0,6.0,385.0,1.0,1,200000000.0
7.0,6.0,357.2,4.0,4,350000000.0
4.0,6.0,180.0,28.0,53,130000000.0
18.0,6.0,386.0,1.0,1,200000000.0
5.0,6.0,207.0,2.0,5,99000000.0
8.0,6.0,243.0,9.0,21,117000000.0
11.0,6.0,182.25,6.0,17,125000000.0
15.0,6.0,284.0,1.0,5,156750000.0
7.0,6.0,385.0,1.0,3,200000000.0
5.0,6.0,245.0,16.0,17,215000000.0
9.0,6.0,208.9,16.0,16,270250000.0
10.0,6.0,300.0,6.0,9,320000000.0
12.0,6.0,229.7,4.0,15,52000000.0
7.0,6.0,200.0,20.0,22,148900000.0
5.0,6.0,300.0,4.0,14,750000000.0
7.0,6.0,340.0,7.0,8,590000000.0
4.0,6.0,303.8,3.0,9,380000000.0
11.0,6.0,172.9,27.0,27,72157940.0
5.0,6.0,203.6,7.0,20,91000000.0
3.0,6.0,330.0,7.0,7,180000000.0
6.0,6.0,189.0,3.0,5,89000000.0
9.0,6.0,184.0,6.0,17,124490000.0
3.0,6.0,332.4,7.0,7,180000000.0
5.0,6.0,282.0,2.0,6,250000000.0
4.0,6.0,239.0,3.0,8,297000000.0
4.0,6.0,304.0,3.0,8,380000000.0
6.0,6.0,227.0,17.0,17,65000000.0
10.0,6.0,287.5,22.0,29,129375000.0
15.0,6.0,415.0,4.0,5,300000000.0
5.0,6.0,310.0,4.0,20,308000000.0
12.0,6.0,283.0,11.0,14,700000000.0
13.0,6.0,187.0,9.0,9,46500000.0
7.0,6.0,320.0,3.0,48,192000000.0
10.0,6.0,420.0,13.0,15,260000000.0
27.0,6.0,384.2,1.0,3,268940000.0
6.0,6.0,300.0,7.0,12,435000000.0
10.0,6.0,338.4,10.0,15,450000000.0
13.0,6.0,232.0,24.0,24,65000000.0
7.0,6.0,208.0,10.0,19,73000000.0
12.0,6.0,230.0,17.0,17,230000000.0
8.0,6.0,420.0,3.0,3,250000000.0
8.0,6.0,353.0,3.0,3,330000000.0
8.0,6.0,840.0,1.0,3,500000000.0
11.0,6.0,181.7,15.0,15,88000000.0
19.0,6.0,184.0,12.0,13,110000000.0
8.0,6.0,259.3,7.0,7,142450000.0
10.0,6.0,180.0,14.0,22,143000000.0
19.0,6.0,235.0,15.0,20,155000000.0
6.0,6.0,385.0,1.0,25,200000000.0
18.0,6.0,560.0,4.0,48,205000000.0
5.0,6.0,353.0,1.0,3,211800000.0
12.0,6.0,229.3,17.0,17,230000000.0
14.0,6.0,375.0,5.0,6,356250000.0
3.0,6.0,460.0,16.0,24,457000000.0
5.0,6.0,861.5,1.0,3,516900000.0
10.0,6.0,300.0,6.0,10,320000000.0
4.0,6.0,240.0,5.0,6,125000000.0
20.0,6.0,283.1,11.0,14,700000000.0
3.0,6.0,326.0,4.0,5,160000000.0
8.0,6.0,348.0,7.0,7,399000000.0
9.0,6.0,387.0,4.0,5,440000000.0
7.0,6.0,396.4,14.0,15,547000000.0
7.0,6.0,524.0,14.0,15,732000000.0
8.0,6.0,176.0,2.0,6,82000000.0
3.0,6.0,269.0,16.0,17,85000000.0
9.0,6.0,350.0,4.0,4,128990000.0
14.0,6.0,222.0,1.0,3,130000000.0
7.0,6.0,455.6,14.0,15,134900000.0
7.0,6.0,260.3,3.0,13,143165000.0
7.0,6.0,375.0,13.0,25,210000000.0
12.0,6.0,500.0,1.0,5,250000000.0
12.0,6.0,500.0,1.0,4,325000000.0
3.0,6.0,305.0,2.0,6,350000000.0
13.0,6.0,379.5,5.0,6,417450000.0
9.0,6.0,355.0,3.0,5,450000000.0
12.0,6.0,408.0,7.0,15,175000000.0
8.0,6.0,298.0,6.0,10,300000000.0
11.0,6.0,630.0,6.0,7,1200000000.0
5.0,6.0,693.0,7.0,7,300000000.0
12.0,6.0,500.0,1.0,4,325000000.0
4.0,6.0,303.0,3.0,12,380000000.0
13.0,6.0,176.0,2.0,6,82000000.0
5.0,6.0,317.7,26.0,27,90000000.0
9.0,6.0,350.0,4.0,5,129000000.0
4.0,6.0,237.0,3.0,12,296000000.0
9.0,6.0,305.0,2.0,5,350000000.0
9.0,6.0,375.0,4.0,5,470000000.0
6.0,6.0,88.2,12.0,17,35000000.0
2.0,6.0,319.0,18.0,19,99000000.0
14.0,6.0,340.0,21.0,21,100000000.0
9.0,6.0,336.4,4.0,4,129000000.0
6.0,6.0,327.5,1.0,2,140000000.0
2.0,6.0,350.0,17.0,17,150000000.0
6.0,6.0,336.4,4.0,4,186000000.0
4.0,6.0,321.7,5.0,5,230000000.0
7.0,6.0,693.0,7.0,7,300000000.0
12.0,6.0,406.8,1.0,6,350000000.0
10.0,6.0,550.9,6.0,7,460000000.0
4.0,6.0,103.2,3.0,6,38900000.0
15.0,6.0,138.0,33.0,46,61999999.0
2.0,6.0,185.6,15.0,23,63000000.0
3.0,6.0,280.0,15.0,16,67500000.0
14.0,6.0,161.5,4.0,6,67000000.0
18.0,6.0,255.2,21.0,22,79000000.0
3.0,6.0,272.4,5.0,6,85000000.0
9.0,6.0,130.0,13.0,21,85000000.0
5.0,6.0,207.0,2.0,5,99000000.0
17.0,6.0,345.0,17.0,18,99000000.0
9.0,6.0,161.0,22.0,28,104000000.0
8.0,6.0,183.0,23.0,24,106140000.0
1.0,6.0,154.0,58.0,59,120000000.0
8.0,6.0,336.4,4.0,4,129000000.0
19.0,6.0,272.5,21.0,22,130000000.0
17.0,6.0,300.0,8.0,8,146000000.0
5.0,6.0,261.0,3.0,6,155000000.0
5.0,6.0,300.0,3.0,5,177000000.0
20.0,6.0,271.0,17.0,17,185000000.0
0.0,6.0,320.0,3.0,20,199000000.0
11.0,6.0,560.0,4.0,31,205000000.0
7.0,6.0,331.6,8.0,8,225000000.0
5.0,6.0,280.0,6.0,7,225000000.0
11.0,6.0,304.0,4.0,5,230000000.0
10.0,6.0,433.9,14.0,14,230000000.0
3.0,6.0,225.3,2.0,8,236565000.0
10.0,6.0,310.9,2.0,3,270000000.0
15.0,6.0,388.0,11.0,17,280000000.0
10.0,6.0,301.5,2.0,3,289000000.0
10.0,6.0,301.5,2.0,3,289000000.0
18.0,6.0,424.0,35.0,35,300000000.0
7.0,6.0,235.5,5.0,12,306100000.0
8.0,6.0,300.0,6.0,10,319900000.0
2.0,6.0,355.0,82.0,95,325000000.0
7.0,6.0,227.82,3.0,12,341000000.0
5.0,1.0,32.5,24.0,24,6998002.0
15.0,1.0,40.7,3.0,6,7700000.0
15.0,1.0,40.7,4.0,6,7750000.0
5.0,1.0,32.5,21.0,24,7952331.0
5.0,1.0,32.8,22.0,24,8025704.0
5.0,1.0,32.19,12.0,24,8029040.0
5.0,1.0,32.19,17.0,24,8143483.0
5.0,1.0,32.19,22.0,24,8143483.0
5.0,1.0,32.19,21.0,24,8143483.0
5.0,1.0,32.19,24.0,24,8143483.0
7.0,1.0,41.8,3.0,6,9473572.0
7.0,1.0,42.4,2.0,6,9553852.0
7.0,1.0,42.4,6.0,6,9727384.0
7.0,1.0,42.4,6.0,6,9727384.0
16.0,1.0,42.1,1.0,6,10239560.0
7.0,1.0,42.3,2.0,6,10407832.0
7.0,1.0,41.5,4.0,6,10450326.0
7.0,1.0,41.5,3.0,6,10450326.0
7.0,1.0,42.3,4.0,6,10513841.0
7.0,1.0,42.3,4.0,6,10460172.0
7.0,1.0,42.3,3.0,6,10460172.0
7.0,1.0,40.8,4.0,6,10534383.0
7.0,1.0,40.8,3.0,6,10534383.0
7.0,1.0,41.7,3.0,6,10450326.0
7.0,1.0,41.7,4.0,6,10450326.0
7.0,1.0,40.8,3.0,6,10534383.0
7.0,1.0,41.7,3.0,6,10450326.0
7.0,1.0,40.8,4.0,6,10534383.0
7.0,1.0,42.3,4.0,6,10614693.0
7.0,1.0,42.3,3.0,6,10614693.0
7.0,1.0,42.3,4.0,6,10564267.0
7.0,1.0,42.3,3.0,6,10564267.0
7.0,1.0,42.3,5.0,6,10564754.0
7.0,1.0,41.7,4.0,6,10639906.0
7.0,1.0,41.7,3.0,6,10639906.0
7.0,1.0,40.8,5.0,6,10639680.0
7.0,1.0,40.8,6.0,6,10623361.0
7.0,1.0,40.8,5.0,6,10639680.0
7.0,1.0,41.5,6.0,6,10588408.0
7.0,1.0,41.5,5.0,6,10554797.0
7.0,1.0,41.3,1.0,6,10630890.0
7.0,1.0,41.5,6.0,6,10588408.0
7.0,1.0,41.5,5.0,6,10580108.0
7.0,1.0,42.3,5.0,6,10669920.0
7.0,1.0,42.3,6.0,6,10669920.0
7.0,1.0,41.7,5.0,6,10695385.0
7.0,1.0,41.7,5.0,6,10746315.0
7.0,1.0,41.8,4.0,6,10715546.0
7.0,1.0,41.8,3.0,6,10715546.0
7.0,1.0,41.8,2.0,6,10661963.0
7.0,1.0,40.8,1.0,6,10726319.0
7.0,1.0,41.7,5.0,6,10676368.0
7.0,1.0,41.7,6.0,6,10695385.0
7.0,1.0,41.8,6.0,6,10822711.0
7.0,1.0,41.4,1.0,6,10867716.0
7.0,1.0,42.0,4.0,6,10841652.0
7.0,1.0,42.0,4.0,6,10841652.0
7.0,1.0,42.0,3.0,6,10841652.0
7.0,1.0,42.0,2.0,6,10787370.0
7.0,1.0,41.8,5.0,6,10822711.0
7.0,1.0,43.5,1.0,6,10966636.0
7.0,1.0,42.4,2.0,6,10972210.0
7.0,1.0,42.4,2.0,6,10946393.0
7.0,1.0,42.0,6.0,6,10906418.0
7.0,1.0,42.0,6.0,6,10906418.0
7.0,1.0,42.0,5.0,6,10950021.0
7.0,1.0,42.0,5.0,6,10950021.0
7.0,1.0,42.4,4.0,6,11027371.0
7.0,1.0,42.4,3.0,6,11027371.0
7.0,1.0,42.4,4.0,6,11001424.0
7.0,1.0,41.8,4.0,6,11145379.0
7.0,1.0,42.4,6.0,6,11171495.0
7.0,1.0,42.4,5.0,6,11137596.0
7.0,1.0,42.6,1.0,6,11151536.0
7.0,1.0,42.4,4.0,6,11296271.0
7.0,1.0,42.4,3.0,6,11296271.0
7.0,1.0,42.4,3.0,6,11296271.0
7.0,1.0,42.4,4.0,6,11296271.0
19.0,1.0,32.7,14.0,24,11670260.0
19.0,1.0,32.7,13.0,24,11730886.0
7.0,1.0,47.7,6.0,6,11764054.0
7.0,1.0,47.7,3.0,6,11694133.0
7.0,1.0,47.7,5.0,6,11811111.0
7.0,1.0,52.2,1.0,6,12463149.0
8.0,1.0,29.9,14.0,25,5500000.0
14.0,1.0,32.8,20.0,25,6250000.0
8.0,1.0,34.6,20.0,25,6400000.0
16.0,1.0,32.8,6.0,24,6400000.0
6.0,1.0,39.7,9.0,28,8499000.0
6.0,1.0,31.5,25.0,25,5400000.0
5.0,1.0,35.5,14.0,24,6500000.0
17.0,1.0,33.0,8.0,12,6876407.0
15.0,1.0,34.0,20.0,25,7500000.0
4.0,1.0,28.2,16.0,34,7900000.0
4.0,1.0,33.7,8.0,31,8200000.0
10.0,1.0,41.6,6.0,6,8500000.0
14.0,2.0,52.2,2.0,6,9000000.0
5.0,2.0,38.1,20.0,24,8104509.0
5.0,2.0,34.49,10.0,24,8480142.0
5.0,2.0,35.5,16.0,24,8581245.0
5.0,2.0,34.49,24.0,24,8602685.0
5.0,2.0,34.49,23.0,24,8602685.0
5.0,2.0,36.94,20.0,24,8929340.0
5.0,2.0,36.94,19.0,24,8929340.0
5.0,2.0,36.94,22.0,24,8929340.0
5.0,2.0,36.94,24.0,24,8929340.0
5.0,2.0,36.94,24.0,24,8929340.0
19.0,2.0,32.76,23.0,24,9057419.0
19.0,2.0,32.83,11.0,24,9016333.0
19.0,2.0,32.82,20.0,24,9129572.0
5.0,2.0,38.1,24.0,24,9209683.0
19.0,2.0,32.83,9.0,24,10378975.0
7.0,2.0,50.8,1.0,6,10454599.0
19.0,2.0,44.39,2.0,24,11193116.0
19.0,2.0,31.6,23.0,24,11386331.0
7.0,2.0,52.1,2.0,6,11385890.0
7.0,2.0,53.7,3.0,6,11424621.0
7.0,2.0,53.7,5.0,6,11538936.0
19.0,2.0,44.39,17.0,24,11587788.0
7.0,2.0,52.2,1.0,6,11561974.0
19.0,2.0,35.6,17.0,24,11657019.0
7.0,2.0,52.1,3.0,6,11699365.0
7.0,2.0,49.1,5.0,6,11758461.0
7.0,2.0,48.7,6.0,6,11765300.0
16.0,2.0,54.2,1.0,6,11856982.0
7.0,2.0,50.3,2.0,6,11874209.0
16.0,2.0,50.5,1.0,6,11978383.0
7.0,2.0,54.6,3.0,6,11910596.0
7.0,2.0,54.6,4.0,6,11999647.0
7.0,2.0,54.6,2.0,6,11939678.0
7.0,2.0,50.3,3.0,6,11933854.0
7.0,2.0,50.6,4.0,6,11982169.0
7.0,2.0,50.6,2.0,6,11922282.0
7.0,2.0,50.5,4.0,6,11983673.0
7.0,2.0,50.5,3.0,6,11983673.0
7.0,2.0,50.3,4.0,6,11933854.0
7.0,2.0,50.2,4.0,6,11933854.0
7.0,2.0,54.9,4.0,6,12088698.0
7.0,2.0,54.2,4.0,6,12002992.0
7.0,2.0,54.2,3.0,6,12002992.0
7.0,2.0,50.2,5.0,6,12053143.0
7.0,2.0,50.3,6.0,6,12053143.0
7.0,2.0,50.6,6.0,6,12126340.0
7.0,2.0,50.6,5.0,6,12126340.0
7.0,2.0,50.6,3.0,6,12006327.0
7.0,2.0,50.5,5.0,6,12103522.0
7.0,2.0,50.2,6.0,6,12053143.0
7.0,2.0,54.2,5.0,6,12168120.0
7.0,2.0,50.5,1.0,6,12200470.0
7.0,2.0,53.3,4.0,6,12318683.0
7.0,2.0,54.5,2.0,6,12367038.0
7.0,2.0,53.4,3.0,6,12318683.0
7.0,2.0,54.6,6.0,6,12392261.0
7.0,2.0,54.6,5.0,6,12392261.0
7.0,2.0,53.4,2.0,6,12257004.0
7.0,2.0,53.3,3.0,6,12318683.0
7.0,2.0,53.4,4.0,6,12318683.0
7.0,2.0,54.5,2.0,6,12367038.0
7.0,2.0,53.3,6.0,6,12438328.0
7.0,2.0,53.3,5.0,6,12441798.0
7.0,2.0,53.4,5.0,6,12441798.0
7.0,2.0,54.5,3.0,6,12429150.0
7.0,2.0,54.6,1.0,6,12493070.0
7.0,2.0,54.5,4.0,6,12429150.0
7.0,2.0,54.5,6.0,6,12553498.0
7.0,2.0,53.4,1.0,6,12632398.0
7.0,2.0,64.2,1.0,6,12608193.0
7.0,2.0,54.5,5.0,6,12553498.0
19.0,2.0,32.83,13.0,24,12861146.0
