const,Количество комнат,Площадь,Цена
1.0,5.0,297.5,360000000.0
1.0,5.0,202.0,400000000.0
1.0,5.0,229.0,105000000.0
1.0,5.0,212.0,118500000.0
1.0,5.0,234.7,125000000.0
1.0,5.0,243.6,150000000.0
1.0,5.0,200.0,155000000.0
1.0,5.0,582.0,260000000.0
1.0,5.0,370.0,351500000.0
1.0,5.0,192.5,76000000.0
1.0,5.0,317.7,89989000.0
1.0,5.0,226.2,92000000.0
1.0,5.0,153.0,98500000.0
1.0,5.0,145.0,100000000.0
1.0,5.0,212.0,115000000.0
1.0,5.0,184.0,142000000.0
1.0,5.0,196.0,145000000.0
1.0,5.0,250.5,157300000.0
1.0,5.0,180.0,160000000.0
1.0,5.0,190.0,176000000.0
1.0,5.0,184.0,195000000.0
1.0,5.0,177.0,199000000.0
1.0,5.0,317.7,200000000.0
1.0,5.0,320.0,218000000.0
1.0,5.0,190.0,242000000.0
1.0,5.0,209.0,271000000.0
1.0,5.0,193.0,295500000.0
1.0,5.0,183.5,53000000.0
1.0,5.0,136.0,61488700.0
1.0,5.0,187.2,110000000.0
1.0,5.0,201.0,140000000.0
1.0,5.0,181.4,140000000.0
1.0,5.0,229.0,154000000.0
1.0,5.0,178.0,180000000.0
1.0,5.0,232.0,195000000.0
1.0,5.0,177.0,199000000.0
1.0,5.0,136.0,62000000.0
1.0,5.0,198.9,69000000.0
1.0,5.0,229.0,128000000.0
1.0,5.0,172.0,130000000.0
1.0,5.0,370.0,130000000.0
1.0,5.0,350.0,150000000.0
1.0,5.0,196.8,230000000.0
1.0,5.0,288.8,243000000.0
1.0,5.0,245.0,250000000.0
1.0,5.0,270.0,264600000.0
1.0,5.0,310.9,270000000.0
1.0,5.0,245.0,275000000.0
1.0,5.0,228.0,296400000.0
1.0,5.0,273.0,116000000.0
1.0,5.0,180.0,158000000.0
1.0,5.0,180.0,185000000.0
1.0,5.0,504.9,400000000.0
1.0,5.0,273.2,765000000.0
1.0,5.0,161.5,38500000.0
1.0,5.0,170.0,120000000.0
1.0,5.0,170.0,125000000.0
1.0,5.0,200.0,155000000.0
1.0,5.0,204.7,194700000.0
1.0,5.0,313.0,299000000.0
1.0,5.0,142.0,40900000.0
1.0,5.0,217.0,63790000.0
1.0,5.0,160.0,68900000.0
1.0,5.0,232.5,71000000.0
1.0,5.0,180.8,74500000.0
1.0,6.0,250.8,200000000.0
1.0,6.0,422.34,120000000.0
1.0,6.0,305.0,350000000.0
1.0,6.0,315.0,340000000.0
1.0,6.0,305.0,350000000.0
1.0,6.0,192.7,400000000.0
1.0,6.0,550.9,460000000.0
1.0,6.0,260.0,125000000.0
1.0,6.0,427.5,855000000.0
1.0,6.0,225.0,210000000.0
1.0,6.0,303.8,380000000.0
1.0,6.0,514.0,885000000.0
1.0,6.0,233.0,89000000.0
1.0,6.0,450.0,270000000.0
1.0,6.0,283.0,700000000.0
1.0,6.0,189.0,115000000.0
1.0,6.0,315.0,220000000.0
1.0,6.0,298.93,750000000.0
1.0,6.0,235.0,129900000.0
1.0,6.0,385.0,200000000.0
1.0,6.0,357.2,350000000.0
1.0,6.0,180.0,130000000.0
1.0,6.0,386.0,200000000.0
1.0,6.0,207.0,99000000.0
1.0,6.0,243.0,117000000.0
1.0,6.0,182.25,125000000.0
1.0,6.0,284.0,156750000.0
1.0,6.0,385.0,200000000.0
1.0,6.0,245.0,215000000.0
1.0,6.0,208.9,270250000.0
1.0,6.0,300.0,320000000.0
1.0,6.0,229.7,52000000.0
1.0,6.0,200.0,148900000.0
1.0,6.0,300.0,750000000.0
1.0,6.0,340.0,590000000.0
1.0,6.0,303.8,380000000.0
1.0,6.0,172.9,72157940.0
1.0,6.0,203.6,91000000.0
1.0,6.0,330.0,180000000.0
1.0,6.0,189.0,89000000.0
1.0,6.0,184.0,124490000.0
1.0,6.0,332.4,180000000.0
1.0,6.0,282.0,250000000.0
1.0,6.0,239.0,297000000.0
1.0,6.0,304.0,380000000.0
1.0,6.0,227.0,65000000.0
1.0,6.0,287.5,129375000.0
1.0,6.0,415.0,300000000.0
1.0,6.0,310.0,308000000.0
1.0,6.0,283.0,700000000.0
1.0,6.0,187.0,46500000.0
1.0,6.0,320.0,192000000.0
1.0,6.0,420.0,260000000.0
1.0,6.0,384.2,268940000.0
1.0,6.0,300.0,435000000.0
1.0,6.0,338.4,450000000.0
1.0,6.0,232.0,65000000.0
1.0,6.0,208.0,73000000.0
1.0,6.0,230.0,230000000.0
1.0,6.0,420.0,250000000.0
1.0,6.0,353.0,330000000.0
1.0,6.0,840.0,500000000.0
1.0,6.0,181.7,88000000.0
1.0,6.0,184.0,110000000.0
1.0,6.0,259.3,142450000.0
1.0,6.0,180.0,143000000.0
1.0,6.0,235.0,155000000.0
1.0,6.0,385.0,200000000.0
1.0,6.0,560.0,205000000.0
1.0,6.0,353.0,211800000.0
1.0,6.0,229.3,230000000.0
1.0,6.0,375.0,356250000.0
1.0,6.0,460.0,457000000.0
1.0,6.0,861.5,516900000.0
1.0,6.0,300.0,320000000.0
1.0,6.0,240.0,125000000.0
1.0,6.0,283.1,700000000.0
1.0,6.0,326.0,160000000.0
1.0,6.0,348.0,399000000.0
1.0,6.0,387.0,440000000.0
1.0,6.0,396.4,547000000.0
1.0,6.0,524.0,732000000.0
1.0,6.0,176.0,82000000.0
1.0,6.0,269.0,85000000.0
1.0,6.0,350.0,128990000.0
1.0,6.0,222.0,130000000.0
1.0,6.0,455.6,134900000.0
1.0,6.0,260.3,143165000.0
1.0,6.0,375.0,210000000.0
1.0,6.0,500.0,250000000.0
1.0,6.0,500.0,325000000.0
1.0,6.0,305.0,350000000.0
1.0,6.0,379.5,417450000.0
1.0,6.0,355.0,450000000.0
1.0,6.0,408.0,175000000.0
1.0,6.0,298.0,300000000.0
1.0,6.0,630.0,1200000000.0
1.0,6.0,693.0,300000000.0
1.0,6.0,500.0,325000000.0
1.0,6.0,303.0,380000000.0
1.0,6.0,176.0,82000000.0
1.0,6.0,317.7,90000000.0
1.0,6.0,350.0,129000000.0
1.0,6.0,237.0,296000000.0
1.0,6.0,305.0,350000000.0
1.0,6.0,375.0,470000000.0
1.0,6.0,88.2,35000000.0
1.0,6.0,319.0,99000000.0
1.0,6.0,340.0,100000000.0
1.0,6.0,336.4,129000000.0
1.0,6.0,327.5,140000000.0
1.0,6.0,350.0,150000000.0
1.0,6.0,336.4,186000000.0
1.0,6.0,321.7,230000000.0
1.0,6.0,693.0,300000000.0
1.0,6.0,406.8,350000000.0
1.0,6.0,550.9,460000000.0
1.0,6.0,103.2,38900000.0
1.0,6.0,138.0,61999999.0
1.0,6.0,185.6,63000000.0
1.0,6.0,280.0,67500000.0
1.0,6.0,161.5,67000000.0
1.0,6.0,255.2,79000000.0
1.0,6.0,272.4,85000000.0
1.0,6.0,130.0,85000000.0
1.0,6.0,207.0,99000000.0
1.0,6.0,345.0,99000000.0
1.0,6.0,161.0,104000000.0
1.0,6.0,183.0,106140000.0
1.0,6.0,154.0,120000000.0
1.0,6.0,336.4,129000000.0
1.0,6.0,272.5,130000000.0
1.0,6.0,300.0,146000000.0
1.0,6.0,261.0,155000000.0
1.0,6.0,300.0,177000000.0
1.0,6.0,271.0,185000000.0
1.0,6.0,320.0,199000000.0
1.0,6.0,560.0,205000000.0
1.0,6.0,331.6,225000000.0
1.0,6.0,280.0,225000000.0
1.0,6.0,304.0,230000000.0
1.0,6.0,433.9,230000000.0
1.0,6.0,225.3,236565000.0
1.0,6.0,310.9,270000000.0
1.0,6.0,388.0,280000000.0
1.0,6.0,301.5,289000000.0
1.0,6.0,301.5,289000000.0
1.0,6.0,424.0,300000000.0
1.0,6.0,235.5,306100000.0
1.0,6.0,300.0,319900000.0
1.0,6.0,355.0,325000000.0
1.0,6.0,227.82,341000000.0
1.0,1.0,32.5,6998002.0
1.0,1.0,40.7,7700000.0
1.0,1.0,40.7,7750000.0
1.0,1.0,32.5,7952331.0
1.0,1.0,32.8,8025704.0
1.0,1.0,32.19,8029040.0
1.0,1.0,32.19,8143483.0
1.0,1.0,32.19,8143483.0
1.0,1.0,32.19,8143483.0
1.0,1.0,32.19,8143483.0
1.0,1.0,41.8,9473572.0
1.0,1.0,42.4,9553852.0
1.0,1.0,42.4,9727384.0
1.0,1.0,42.4,9727384.0
1.0,1.0,42.1,10239560.0
1.0,1.0,42.3,10407832.0
1.0,1.0,41.5,10450326.0
1.0,1.0,41.5,10450326.0
1.0,1.0,42.3,10513841.0
1.0,1.0,42.3,10460172.0
1.0,1.0,42.3,10460172.0
1.0,1.0,40.8,10534383.0
1.0,1.0,40.8,10534383.0
1.0,1.0,41.7,10450326.0
1.0,1.0,41.7,10450326.0
1.0,1.0,40.8,10534383.0
1.0,1.0,41.7,10450326.0
1.0,1.0,40.8,10534383.0
1.0,1.0,42.3,10614693.0
1.0,1.0,42.3,10614693.0
1.0,1.0,42.3,10564267.0
1.0,1.0,42.3,10564267.0
1.0,1.0,42.3,10564754.0
1.0,1.0,41.7,10639906.0
1.0,1.0,41.7,10639906.0
1.0,1.0,40.8,10639680.0
1.0,1.0,40.8,10623361.0
1.0,1.0,40.8,10639680.0
1.0,1.0,41.5,10588408.0
1.0,1.0,41.5,10554797.0
1.0,1.0,41.3,10630890.0
1.0,1.0,41.5,10588408.0
1.0,1.0,41.5,10580108.0
1.0,1.0,42.3,10669920.0
1.0,1.0,42.3,10669920.0
1.0,1.0,41.7,10695385.0
1.0,1.0,41.7,10746315.0
1.0,1.0,41.8,10715546.0
1.0,1.0,41.8,10715546.0
1.0,1.0,41.8,10661963.0
1.0,1.0,40.8,10726319.0
1.0,1.0,41.7,10676368.0
1.0,1.0,41.7,10695385.0
1.0,1.0,41.8,10822711.0
1.0,1.0,41.4,10867716.0
1.0,1.0,42.0,10841652.0
1.0,1.0,42.0,10841652.0
1.0,1.0,42.0,10841652.0
1.0,1.0,42.0,10787370.0
1.0,1.0,41.8,10822711.0
1.0,1.0,43.5,10966636.0
1.0,1.0,42.4,10972210.0
1.0,1.0,42.4,10946393.0
1.0,1.0,42.0,10906418.0
1.0,1.0,42.0,10906418.0
1.0,1.0,42.0,10950021.0
1.0,1.0,42.0,10950021.0
1.0,1.0,42.4,11027371.0
1.0,1.0,42.4,11027371.0
1.0,1.0,42.4,11001424.0
1.0,1.0,41.8,11145379.0
1.0,1.0,42.4,11171495.0
1.0,1.0,42.4,11137596.0
1.0,1.0,42.6,11151536.0
1.0,1.0,42.4,11296271.0
1.0,1.0,42.4,11296271.0
1.0,1.0,42.4,11296271.0
1.0,1.0,42.4,11296271.0
1.0,1.0,32.7,11670260.0
1.0,1.0,32.7,11730886.0
1.0,1.0,47.7,11764054.0
1.0,1.0,47.7,11694133.0
1.0,1.0,47.7,11811111.0
1.0,1.0,52.2,12463149.0
1.0,1.0,29.9,5500000.0
1.0,1.0,32.8,6250000.0
1.0,1.0,34.6,6400000.0
1.0,1.0,32.8,6400000.0
1.0,1.0,39.7,8499000.0
1.0,1.0,31.5,5400000.0
1.0,1.0,35.5,6500000.0
1.0,1.0,33.0,6876407.0
1.0,1.0,34.0,7500000.0
1.0,1.0,28.2,7900000.0
1.0,1.0,33.7,8200000.0
1.0,1.0,41.6,8500000.0
1.0,2.0,52.2,9000000.0
1.0,2.0,38.1,8104509.0
1.0,2.0,34.49,8480142.0
1.0,2.0,35.5,8581245.0
1.0,2.0,34.49,8602685.0
1.0,2.0,34.49,8602685.0
1.0,2.0,36.94,8929340.0
1.0,2.0,36.94,8929340.0
1.0,2.0,36.94,8929340.0
1.0,2.0,36.94,8929340.0
1.0,2.0,36.94,8929340.0
1.0,2.0,32.76,9057419.0
1.0,2.0,32.83,9016333.0
1.0,2.0,32.82,9129572.0
1.0,2.0,38.1,9209683.0
1.0,2.0,32.83,10378975.0
1.0,2.0,50.8,10454599.0
1.0,2.0,44.39,11193116.0
1.0,2.0,31.6,11386331.0
1.0,2.0,52.1,11385890.0
1.0,2.0,53.7,11424621.0
1.0,2.0,53.7,11538936.0
1.0,2.0,44.39,11587788.0
1.0,2.0,52.2,11561974.0
1.0,2.0,35.6,11657019.0
1.0,2.0,52.1,11699365.0
1.0,2.0,49.1,11758461.0
1.0,2.0,48.7,11765300.0
1.0,2.0,54.2,11856982.0
1.0,2.0,50.3,11874209.0
1.0,2.0,50.5,11978383.0
1.0,2.0,54.6,11910596.0
1.0,2.0,54.6,11999647.0
1.0,2.0,54.6,11939678.0
1.0,2.0,50.3,11933854.0
1.0,2.0,50.6,11982169.0
1.0,2.0,50.6,11922282.0
1.0,2.0,50.5,11983673.0
1.0,2.0,50.5,11983673.0
1.0,2.0,50.3,11933854.0
1.0,2.0,50.2,11933854.0
1.0,2.0,54.9,12088698.0
1.0,2.0,54.2,12002992.0
1.0,2.0,54.2,12002992.0
1.0,2.0,50.2,12053143.0
1.0,2.0,50.3,12053143.0
1.0,2.0,50.6,12126340.0
1.0,2.0,50.6,12126340.0
1.0,2.0,50.6,12006327.0
1.0,2.0,50.5,12103522.0
1.0,2.0,50.2,12053143.0
1.0,2.0,54.2,12168120.0
1.0,2.0,50.5,12200470.0
1.0,2.0,53.3,12318683.0
1.0,2.0,54.5,12367038.0
1.0,2.0,53.4,12318683.0
1.0,2.0,54.6,12392261.0
1.0,2.0,54.6,12392261.0
1.0,2.0,53.4,12257004.0
1.0,2.0,53.3,12318683.0
1.0,2.0,53.4,12318683.0
1.0,2.0,54.5,12367038.0
1.0,2.0,53.3,12438328.0
1.0,2.0,53.3,12441798.0
1.0,2.0,53.4,12441798.0
1.0,2.0,54.5,12429150.0
1.0,2.0,54.6,12493070.0
1.0,2.0,54.5,12429150.0
1.0,2.0,54.5,12553498.0
1.0,2.0,53.4,12632398.0
1.0,2.0,64.2,12608193.0
1.0,2.0,54.5,12553498.0
1.0,2.0,32.83,12861146.0
1.0,2.0,54.5,12794948.0
1.0,2.0,32.83,13003957.0
1.0,2.0,58.1,13370318.0
1.0,2.0,63.0,13401788.0
1.0,2.0,62.1,13755782.0
1.0,2.0,62.1,13755782.0
1.0,2.0,62.1,13893304.0
1.0,2.0,62.0,13990645.0
1.0,2.0,63.9,14050510.0
1.0,2.0,61.7,14080961.0
1.0,2.0,62.3,13967405.0
1.0,2.0,62.3,13967405.0
1.0,2.0,62.3,14033187.0
1.0,2.0,61.7,14080961.0
1.0,2.0,63.9,14191106.0
1.0,2.0,62.3,14107014.0
1.0,2.0,62.3,14103672.0
1.0,2.0,62.3,14103672.0
1.0,2.0,66.0,14327011.0
1.0,2.0,64.7,14348135.0
1.0,2.0,64.7,14348135.0
1.0,2.0,64.3,14392014.0
1.0,2.0,66.0,14470185.0
1.0,2.0,64.3,14479111.0
1.0,2.0,64.3,14479111.0
1.0,2.0,64.4,14438988.0
1.0,2.0,64.2,14494951.0
1.0,2.0,66.3,14663021.0
1.0,2.0,66.3,14633753.0
1.0,2.0,64.2,14567757.0
1.0,2.0,64.2,14567757.0
1.0,2.0,64.5,14619475.0
1.0,2.0,66.6,14640385.0
1.0,2.0,65.3,14640368.0
1.0,2.0,64.3,14628701.0
1.0,2.0,66.3,14707320.0
1.0,2.0,66.3,14707320.0
1.0,2.0,66.8,14787194.0
1.0,2.0,66.7,14773769.0
1.0,2.0,66.7,14773769.0
1.0,2.0,66.7,14794734.0
1.0,2.0,64.2,14713368.0
1.0,2.0,66.3,14707320.0
1.0,2.0,66.3,14809565.0
1.0,2.0,66.6,14877773.0
1.0,2.0,66.5,14862973.0
1.0,2.0,66.3,14854307.0
1.0,2.0,66.6,14952572.0
1.0,2.0,66.9,14984048.0
1.0,2.0,58.8,15175899.0
1.0,2.0,58.8,16099588.0
1.0,2.0,58.8,19337528.0
1.0,2.0,58.8,19983328.0
1.0,2.0,58.8,20180426.0
1.0,2.0,35.48,6700000.0
1.0,2.0,35.5,6500000.0
1.0,2.0,35.48,6500001.0
1.0,2.0,41.88,7400000.0
1.0,2.0,41.88,7800000.0
1.0,2.0,50.5,9150000.0
1.0,2.0,35.5,6250000.0
1.0,2.0,36.9,6500000.0
1.0,2.0,35.0,6500000.0
1.0,2.0,36.9,6500000.0
1.0,2.0,36.94,6700000.0
1.0,2.0,35.5,6800000.0
1.0,2.0,35.5,6800000.0
1.0,2.0,34.49,7200000.0
1.0,2.0,41.88,7500000.0
1.0,2.0,42.0,7700000.0
1.0,2.0,42.0,7650000.0
1.0,2.0,36.94,8100000.0
1.0,2.0,42.0,8493294.0
1.0,2.0,42.0,8555267.0
1.0,2.0,54.7,9500000.0
1.0,2.0,52.0,9859020.0
1.0,2.0,50.7,10200000.0
1.0,2.0,52.0,10690148.0
1.0,2.0,58.8,12866557.0
1.0,2.0,68.3,16000000.0
1.0,2.0,58.8,19759959.0
1.0,3.0,23.34,5767998.0
1.0,3.0,24.4,5877296.0
1.0,3.0,24.4,5877296.0
1.0,3.0,26.28,6110852.0
1.0,3.0,26.28,6110852.0
1.0,3.0,26.28,6110852.0
1.0,3.0,26.28,6110852.0
1.0,3.0,24.4,6591971.0
1.0,3.0,25.48,6747866.0
1.0,3.0,24.4,6678685.0
1.0,3.0,24.4,6678685.0
1.0,3.0,25.73,6895408.0
1.0,3.0,26.28,6850779.0
1.0,3.0,25.48,6838486.0
1.0,3.0,25.48,6838486.0
1.0,3.0,25.48,6838486.0
1.0,3.0,26.28,6850779.0
1.0,3.0,25.48,6838486.0
1.0,3.0,25.48,6838486.0
1.0,3.0,25.48,6838486.0
1.0,3.0,26.28,6944163.0
1.0,3.0,25.74,8615108.0
1.0,3.0,56.48,12447923.0
1.0,3.0,56.48,12447923.0
1.0,3.0,56.48,12447923.0
1.0,3.0,56.48,12447923.0
1.0,3.0,56.48,12447923.0
1.0,3.0,58.23,12833657.0
1.0,3.0,58.23,12833657.0
1.0,3.0,54.72,14103915.0
1.0,3.0,51.15,14343892.0
1.0,3.0,50.8,14456201.0
1.0,3.0,70.9,14815621.0
1.0,3.0,51.13,15174846.0
1.0,3.0,68.5,15200227.0
1.0,3.0,71.7,15252630.0
1.0,3.0,72.2,15252630.0
1.0,3.0,71.9,15316626.0
1.0,3.0,71.6,15341443.0
1.0,3.0,71.6,15250196.0
1.0,3.0,68.5,15429458.0
1.0,3.0,76.06,15840484.0
1.0,3.0,70.8,15942170.0
1.0,3.0,55.45,16131359.0
1.0,3.0,72.2,16496678.0
1.0,3.0,70.01,16707290.0
1.0,3.0,72.2,16968375.0
1.0,3.0,51.15,17110441.0
1.0,3.0,51.13,17151328.0
1.0,3.0,76.05,17503728.0
1.0,3.0,76.05,17489355.0
1.0,3.0,76.06,17501819.0
1.0,3.0,76.06,18130836.0
1.0,3.0,76.06,18558825.0
1.0,3.0,76.06,19412294.0
1.0,3.0,108.2,22206063.0
1.0,3.0,108.9,22342465.0
1.0,3.0,108.9,22496068.0
1.0,3.0,108.9,22383687.0
1.0,3.0,108.2,22821591.0
1.0,3.0,108.9,22863774.0
1.0,3.0,109.0,22821591.0
1.0,3.0,115.7,23902940.0
1.0,3.0,118.6,24398774.0
1.0,3.0,23.34,4800000.0
1.0,3.0,24.4,5039000.0
1.0,3.0,25.48,5300000.0
1.0,3.0,24.4,5400000.0
1.0,3.0,54.6,10800000.0
1.0,3.0,56.49,12200000.0
1.0,3.0,23.34,5400000.0
1.0,3.0,25.48,5500000.0
1.0,3.0,25.48,5800000.0
1.0,3.0,24.4,6591971.0
1.0,3.0,55.0,9399000.0
1.0,3.0,62.5,13500000.0
1.0,3.0,54.72,15583342.0
1.0,3.0,54.7,15604822.0
1.0,3.0,55.45,16305028.0
1.0,3.0,55.45,16259670.0
1.0,3.0,55.45,16221799.0
1.0,3.0,55.44,17080540.0
1.0,3.0,76.05,17339460.0
1.0,3.0,76.05,17763855.0
1.0,3.0,76.05,17807852.0
1.0,3.0,76.06,18006858.0
1.0,3.0,76.06,18285998.0
1.0,3.0,76.06,18185523.0
1.0,0.0,135.3,125000000.0
1.0,0.0,277.0,119000000.0
1.0,0.0,91.0,42000000.0
1.0,0.0,100.0,24500000.0
1.0,0.0,37.3,16300000.0
1.0,0.0,208.0,43000000.0
1.0,0.0,63.7,18690000.0
1.0,0.0,38.0,17600000.0
1.0,0.0,74.6,33999999.0
1.0,0.0,30.2,11450000.0
1.0,0.0,107.0,14250000.0
1.0,0.0,206.0,72000000.0
1.0,0.0,110.5,78500000.0
1.0,0.0,188.5,129500000.0
1.0,0.0,135.0,47500000.0
1.0,0.0,126.4,34000000.0
1.0,0.0,123.0,53900000.0
1.0,0.0,187.0,224500000.0
1.0,0.0,70.0,26500000.0
1.0,0.0,115.0,32500000.0
1.0,0.0,157.0,60000000.0
1.0,0.0,112.0,29500000.0
1.0,0.0,138.3,51000000.0
1.0,0.0,71.0,27500000.0
1.0,0.0,126.0,42000000.0
1.0,0.0,63.0,43000000.0
1.0,0.0,44.0,20500000.0
1.0,0.0,157.5,66937499.0
1.0,0.0,157.5,67294999.0
1.0,0.0,60.9,12500000.0
1.0,0.0,53.9,12750000.0
1.0,0.0,71.7,34000000.0
1.0,0.0,45.0,11490000.0
1.0,0.0,32.9,16500000.0
1.0,0.0,45.4,17000000.0
1.0,0.0,75.0,17500000.0
1.0,0.0,68.7,21000000.0
1.0,0.0,57.6,23000000.0
1.0,0.0,53.41,25499000.0
1.0,0.0,62.0,26500000.0
1.0,0.0,135.0,33000000.0
1.0,0.0,109.0,38000000.0
1.0,0.0,128.0,38000000.0
1.0,0.0,118.6,43000000.0
1.0,0.0,81.5,49990000.0
1.0,0.0,81.5,49990000.0
1.0,0.0,101.0,68000000.0
1.0,0.0,153.5,72000000.0
1.0,0.0,121.5,72900000.0
1.0,0.0,77.4,73854000.0
1.0,0.0,270.0,79000000.0
1.0,0.0,170.0,84000000.0
1.0,0.0,190.0,99000000.0
1.0,0.0,200.0,116500000.0
1.0,0.0,138.2,134681000.0
1.0,0.0,342.0,179000000.0
1.0,0.0,336.8,180000000.0
1.0,0.0,522.0,270000000.0
1.0,0.0,1117.0,270000000.0
1.0,0.0,390.59,555997000.0
1.0,0.0,517.86,730000000.0
1.0,0.0,517.86,747200000.0
1.0,0.0,517.86,747270000.0
1.0,0.0,517.86,747000000.0
1.0,0.0,77.0,10900000.0
1.0,0.0,64.8,24500000.0
1.0,0.0,92.1,40000000.0
1.0,0.0,93.5,44880000.0
1.0,0.0,66.0,58000000.0
1.0,0.0,13.0,3820000.0
1.0,0.0,16.8,4920000.0
1.0,0.0,17.0,4980000.0
1.0,0.0,39.5,6950000.0
1.0,0.0,30.2,8500000.0
1.0,0.0,53.8,8590000.0
1.0,0.0,66.6,8900000.0
1.0,0.0,30.0,10900000.0
1.0,0.0,60.0,15000000.0
1.0,0.0,49.8,15500000.0
1.0,0.0,54.0,17000000.0
1.0,0.0,65.2,20500000.0
1.0,0.0,85.0,23000000.0
1.0,0.0,81.3,25500000.0
1.0,0.0,147.0,31017000.0
1.0,0.0,135.3,32100000.0
1.0,0.0,93.9,35900000.0
1.0,0.0,94.9,49000000.0
1.0,0.0,71.5,59000000.0
1.0,0.0,93.5,65000000.0
1.0,0.0,353.2,235000000.0
1.0,0.0,993.6,520000000.0
1.0,0.0,58.0,4200000.0
1.0,0.0,31.3,5100000.0
1.0,0.0,30.0,6250000.0
1.0,0.0,25.3,6560000.0
1.0,0.0,31.9,7750000.0
1.0,0.0,30.0,7990000.0
1.0,0.0,41.6,8450000.0
1.0,0.0,36.0,8850000.0
1.0,0.0,33.5,9000000.0
1.0,0.0,44.0,9200000.0
1.0,0.0,32.0,9320000.0
1.0,0.0,40.0,9599000.0
1.0,0.0,38.6,9900000.0
1.0,0.0,30.0,10900000.0
1.0,0.0,35.0,10990000.0
1.0,0.0,38.7,11000000.0
1.0,0.0,45.0,11000000.0
1.0,0.0,50.0,11800000.0
1.0,0.0,48.8,12600000.0
1.0,0.0,48.6,13200000.0
1.0,0.0,43.0,13500000.0
1.0,0.0,55.8,13850000.0
1.0,0.0,52.6,14400000.0
1.0,0.0,56.0,14550000.0
1.0,0.0,69.9,15200000.0
1.0,0.0,53.3,15400000.0
1.0,0.0,83.2,16000000.0
1.0,0.0,40.0,18600000.0
1.0,0.0,21.0,18500000.0
1.0,0.0,33.7,19000000.0
1.0,0.0,50.5,18900000.0
1.0,0.0,57.4,19400000.0
1.0,0.0,138.7,19700000.0
1.0,0.0,138.7,19700000.0
1.0,0.0,44.0,19800000.0
1.0,0.0,80.0,21500000.0
1.0,0.0,69.7,22834000.0
1.0,0.0,60.7,24000000.0
1.0,0.0,43.9,24499999.0
1.0,0.0,62.3,25000000.0
1.0,0.0,62.97,24969230.0
1.0,0.0,71.3,25000000.0
1.0,0.0,85.2,25918000.0
1.0,0.0,80.2,26200000.0
1.0,0.0,59.78,26700000.0
1.0,0.0,56.1,26800000.0
1.0,0.0,51.9,27000000.0
1.0,0.0,130.0,27500000.0
1.0,0.0,96.0,28000000.0
1.0,0.0,75.94,28900000.0
1.0,0.0,79.12,29052438.0
1.0,0.0,66.0,30100000.0
1.0,0.0,85.0,32000000.0
1.0,0.0,45.1,33000000.0
1.0,0.0,96.0,34000000.0
1.0,0.0,73.0,34500000.0
1.0,0.0,40.0,35000000.0
1.0,0.0,42.0,37500000.0
1.0,0.0,75.0,37990000.0
1.0,0.0,75.0,37990000.0
1.0,0.0,70.8,39500000.0
1.0,0.0,90.0,40000000.0
1.0,0.0,97.0,40500000.0
1.0,0.0,112.0,40883244.0
1.0,0.0,61.1,41000000.0
1.0,0.0,44.0,41500000.0
1.0,0.0,155.0,41850000.0
1.0,0.0,71.2,42000000.0
1.0,0.0,121.21,42675500.0
1.0,0.0,111.0,42500000.0
1.0,0.0,70.2,43500000.0
1.0,0.0,93.8,43390000.0
1.0,0.0,111.45,46000000.0
1.0,0.0,79.55,47052500.0
1.0,0.0,87.2,47000000.0
1.0,0.0,143.5,48000000.0
1.0,0.0,143.5,48000000.0
1.0,0.0,170.0,49000000.0
1.0,0.0,102.0,49370000.0
1.0,0.0,162.0,49900000.0
1.0,0.0,61.0,49900000.0
1.0,0.0,154.0,49800000.0
1.0,0.0,61.0,49900000.0
1.0,0.0,330.4,53000000.0
1.0,0.0,100.0,52999000.0
1.0,0.0,330.4,53000000.0
1.0,0.0,123.88,53500000.0
1.0,0.0,108.0,53490000.0
1.0,0.0,138.0,55000000.0
1.0,0.0,105.0,54950000.0
1.0,0.0,72.0,56000000.0
1.0,0.0,129.55,57000000.0
1.0,0.0,38.2,34416000.0
1.0,0.0,26.4,19300000.0
1.0,0.0,14.2,4473000.0
1.0,0.0,15.5,4877000.0
1.0,0.0,17.3,5190000.0
1.0,0.0,22.4,8580000.0
1.0,0.0,15.1,6700000.0
1.0,0.0,19.0,7330000.0
1.0,0.0,17.6,6790000.0
1.0,0.0,28.0,10800000.0
1.0,0.0,13.5,4450000.0
1.0,0.0,12.0,3750000.0
1.0,0.0,17.4,4800000.0
1.0,0.0,18.1,4880000.0
1.0,0.0,31.0,16300000.0
1.0,0.0,18.5,7011873.0
1.0,0.0,20.0,19475000.0
1.0,0.0,52.0,44000000.0
1.0,0.0,29.4,17000000.0
1.0,0.0,27.8,8193000.0
1.0,0.0,25.4,10649000.0
1.0,0.0,51.4,36500000.0
1.0,0.0,23.8,9350000.0
1.0,0.0,22.2,10000000.0
1.0,0.0,18.5,4347500.0
1.0,0.0,23.0,5890000.0
1.0,0.0,15.7,5900291.0
1.0,0.0,28.6,8557695.0
1.0,0.0,28.6,8557695.0
1.0,0.0,13.6,10600000.0
1.0,0.0,28.0,12800000.0
1.0,0.0,42.6,12950400.0
1.0,0.0,30.0,15400000.0
1.0,0.0,24.2,11400000.0
1.0,0.0,13.1,4388500.0
1.0,0.0,24.5,6850000.0
1.0,0.0,19.0,5900000.0
1.0,0.0,22.0,13000000.0
