,const,Количество комнат,Площадь,Цена
13718,1.0,1.0,41.39,7800000.0
13719,1.0,2.0,59.5,6592600.0
13720,1.0,2.0,52.4,5732560.0
13721,1.0,2.0,50.9,6433760.0
13722,1.0,1.0,46.8,6084000.0
13723,1.0,2.0,57.4,6359920.0
13724,1.0,2.0,52.4,6529040.0
13725,1.0,2.0,59.5,6229650.0
13726,1.0,2.0,59.4,6219180.0
13727,1.0,2.0,59.4,6278580.0
13728,1.0,2.0,52.5,5746125.0
13729,1.0,3.0,82.9,8534555.0
13730,1.0,1.0,46.7,6162065.0
13731,1.0,1.0,41.8,5486250.0
13732,1.0,2.0,60.0,6582000.0
13733,1.0,1.0,46.7,5298115.0
13734,1.0,2.0,51.0,6002700.0
13735,1.0,3.0,82.9,9529355.0
13736,1.0,1.0,46.7,6325515.0
13737,1.0,2.0,59.8,7412210.0
13738,1.0,2.0,59.8,7516860.0
13739,1.0,2.0,60.0,6537000.0
13740,1.0,2.0,52.5,5785500.0
13741,1.0,3.0,83.4,8631900.0
13742,1.0,1.0,41.8,4836260.0
13743,1.0,3.0,83.4,9082260.0
13744,1.0,2.0,52.5,6541500.0
13745,1.0,1.0,41.8,4706680.0
13746,1.0,2.0,50.9,5583730.0
13747,1.0,1.0,41.8,4861340.0
13748,1.0,1.0,41.8,4798640.0
13749,1.0,2.0,60.6,6078180.0
13750,1.0,2.0,56.9,6014330.0
13751,1.0,2.0,60.5,6370650.0
13752,1.0,2.0,60.5,6636850.0
13753,1.0,2.0,60.6,6405420.0
13754,1.0,1.0,41.8,5471620.0
13755,1.0,1.0,42.5,4904500.0
13756,1.0,1.0,42.5,5257250.0
13757,1.0,1.0,32.4,5660000.0
13758,1.0,1.0,42.0,9418109.0
13759,1.0,2.0,62.1,8805650.0
13760,1.0,3.0,73.1,7088516.0
13761,1.0,1.0,34.1,4027241.0
13762,1.0,1.0,36.7,4256948.0
13763,1.0,1.0,36.7,4239044.0
13764,1.0,1.0,38.0,4556753.0
13765,1.0,1.0,36.7,4288206.0
13766,1.0,3.0,77.7,7674025.0
13767,1.0,1.0,34.1,4713166.0
13768,1.0,1.0,33.9,4726818.0
13769,1.0,1.0,33.9,4126897.0
13770,1.0,1.0,34.1,4610423.0
13771,1.0,2.0,49.2,6053130.0
13772,1.0,2.0,52.7,6241490.0
13773,1.0,2.0,56.5,6490486.0
13774,1.0,1.0,34.0,4577738.0
13775,1.0,1.0,37.6,4826777.0
13776,1.0,2.0,50.1,6317707.0
13777,1.0,1.0,36.0,4789343.0
13778,1.0,4.0,86.6,10444796.0
13779,1.0,1.0,44.56,7976240.0
13780,1.0,1.0,37.5,6937500.0
13781,1.0,1.0,37.5,6937500.0
13782,1.0,3.0,71.4,10067400.0
13783,1.0,2.0,55.85,8712600.0
13784,1.0,1.0,37.5,7087500.0
13785,1.0,0.0,28.61,5664780.0
13786,1.0,0.0,28.68,5449200.0
13787,1.0,1.0,43.95,8042850.0
13788,1.0,0.0,27.4,5178600.0
13789,1.0,2.0,63.25,9803750.0
13790,1.0,1.0,35.15,6643350.0
13791,1.0,1.0,44.56,8332720.0
13792,1.0,0.0,28.68,5449200.0
13793,1.0,1.0,36.9,6568200.0
13794,1.0,1.0,43.95,7647300.0
13795,1.0,0.0,27.15,5267100.0
13796,1.0,1.0,37.4,6844200.0
13797,1.0,3.0,87.46,12069480.0
13798,1.0,1.0,46.17,8264430.0
13799,1.0,1.0,35.6,6586000.0
13800,1.0,3.0,71.85,10059000.0
13801,1.0,2.0,63.65,9356550.0
13802,1.0,1.0,35.6,6728400.0
13803,1.0,2.0,67.2,10416000.0
13804,1.0,2.0,63.65,9865750.0
13805,1.0,2.0,67.2,10416000.0
13806,1.0,2.0,67.35,10439250.0
13807,1.0,0.0,27.85,5514300.0
13808,1.0,2.0,67.2,10080000.0
13809,1.0,3.0,71.85,10130850.0
13810,1.0,2.0,63.65,9865750.0
13811,1.0,1.0,36.9,6752700.0
13812,1.0,1.0,44.08,7890320.0
13813,1.0,1.0,43.0,7697000.0
13814,1.0,0.0,27.25,5177500.0
13815,1.0,1.0,43.0,7697000.0
13816,1.0,1.0,36.9,6826500.0
13817,1.0,1.0,44.08,8066640.0
13818,1.0,1.0,33.8,6084000.0
13819,1.0,1.0,39.15,7242750.0
13820,1.0,1.0,38.52,7126200.0
13821,1.0,2.0,56.31,8784360.0
13822,1.0,1.0,35.15,6432450.0
13823,1.0,0.0,27.15,5267100.0
13824,1.0,0.0,28.61,5435900.0
13825,1.0,0.0,27.4,5315600.0
13826,1.0,0.0,31.1,5753500.0
13827,1.0,0.0,27.85,5402900.0
13828,1.0,0.0,27.25,5177500.0
13829,1.0,0.0,27.15,5267100.0
13830,1.0,0.0,27.05,5004250.0
13831,1.0,0.0,28.29,5375100.0
13832,1.0,0.0,27.25,5041250.0
13833,1.0,0.0,28.68,5449200.0
13834,1.0,0.0,28.61,5435900.0
13835,1.0,1.0,35.15,6256700.0
13836,1.0,1.0,35.15,6432450.0
13837,1.0,0.0,27.25,5177500.0
13838,1.0,1.0,46.17,8633790.0
13839,1.0,0.0,27.25,5177500.0
13840,1.0,0.0,28.68,5563920.0
13841,1.0,1.0,37.4,6657200.0
13842,1.0,1.0,43.6,7586400.0
13843,1.0,1.0,37.4,6844200.0
13844,1.0,0.0,27.7,5124500.0
13845,1.0,0.0,27.85,5291500.0
13846,1.0,0.0,27.29,5157810.0
13847,1.0,1.0,44.45,7956550.0
13848,1.0,1.0,37.4,6919000.0
13849,1.0,1.0,37.4,6732000.0
13850,1.0,0.0,27.29,5403420.0
13851,1.0,1.0,44.43,7952970.0
13852,1.0,0.0,27.27,5399460.0
13853,1.0,2.0,55.72,8692320.0
13854,1.0,2.0,61.51,9226500.0
13855,1.0,1.0,37.37,6876080.0
13856,1.0,0.0,28.48,5639040.0
13857,1.0,1.0,35.02,6443680.0
13858,1.0,2.0,63.07,9460500.0
13859,1.0,1.0,44.79,8017410.0
13860,1.0,0.0,28.49,5270650.0
13861,1.0,1.0,36.79,6806150.0
13862,1.0,4.0,83.46,11434020.0
13863,1.0,1.0,40.16,7349280.0
13864,1.0,1.0,40.16,7429600.0
13865,1.0,0.0,32.78,6359320.0
13866,1.0,1.0,34.7,6246000.0
13867,1.0,2.0,64.45,9989750.0
13868,1.0,3.0,70.95,10003950.0
13869,1.0,2.0,66.3,10276500.0
13870,1.0,3.0,70.95,10003950.0
13871,1.0,1.0,44.79,8017410.0
13872,1.0,0.0,28.49,5270650.0
13873,1.0,1.0,42.81,7662990.0
13874,1.0,1.0,42.81,7834230.0
13875,1.0,1.0,37.4,6844200.0
13876,1.0,1.0,39.39,7208370.0
13877,1.0,3.0,71.27,10049070.0
13878,1.0,0.0,28.49,5270650.0
13879,1.0,1.0,40.16,7429600.0
13880,1.0,0.0,26.95,5201350.0
13881,1.0,1.0,35.14,6430620.0
13882,1.0,1.0,44.04,7839120.0
13883,1.0,1.0,42.81,7620180.0
13884,1.0,1.0,42.81,7834230.0
13885,1.0,1.0,35.14,6325200.0
13886,1.0,1.0,39.39,7444710.0
13887,1.0,1.0,44.43,7908540.0
13888,1.0,0.0,27.01,4996850.0
13889,1.0,1.0,42.81,7834230.0
13890,1.0,1.0,42.16,7504480.0
13891,1.0,2.0,64.45,9989750.0
13892,1.0,1.0,44.79,8017410.0
13893,1.0,1.0,36.79,6953310.0
13894,1.0,0.0,27.01,5347980.0
13895,1.0,1.0,34.7,6176600.0
13896,1.0,2.0,55.72,8692320.0
13897,1.0,1.0,45.27,8103330.0
13898,1.0,2.0,64.45,9796400.0
13899,1.0,1.0,44.79,8017410.0
13900,1.0,1.0,36.79,6806150.0
13901,1.0,3.0,71.4,10067400.0
13902,1.0,2.0,59.1,7943040.0
13903,1.0,0.0,26.5,4190000.0
13904,1.0,1.0,37.4,6657200.0
13905,1.0,1.0,43.7,6262210.0
13906,1.0,2.0,49.5,6558750.0
13907,1.0,2.0,44.6,6043300.0
13908,1.0,1.0,33.6,5886720.0
13909,1.0,1.0,42.6,5184420.0
13910,1.0,2.0,60.1,7429802.0
13911,1.0,2.0,52.4,6774534.0
13912,1.0,2.0,59.4,6468660.0
13913,1.0,1.0,46.8,6730776.0
13914,1.0,2.0,57.4,7140560.0
13915,1.0,2.0,50.9,6723381.0
13916,1.0,2.0,60.1,7675010.0
13917,1.0,2.0,59.5,7671216.0
13918,1.0,2.0,59.4,7634088.0
13919,1.0,1.0,42.6,5540130.0
13920,1.0,1.0,46.7,6799754.0
13921,1.0,1.0,46.7,6847388.0
13922,1.0,2.0,52.5,7175700.0
13923,1.0,3.0,82.9,8928330.0
13924,1.0,3.0,82.9,10121593.0
13925,1.0,3.0,82.9,10189239.0
13926,1.0,1.0,46.7,6752120.0
13927,1.0,1.0,46.7,6740211.0
13928,1.0,2.0,52.5,7135538.0
13929,1.0,2.0,52.5,6021750.0
13930,1.0,1.0,41.8,5436090.0
13931,1.0,1.0,41.8,5465935.0
13932,1.0,1.0,41.8,5619425.0
13933,1.0,1.0,42.9,5152290.0
13934,1.0,1.0,37.6,5139168.0
13935,1.0,1.0,42.5,5739540.0
13936,1.0,1.0,41.8,5747333.0
13937,1.0,1.0,41.8,5772914.0
13938,1.0,2.0,60.6,7269091.0
13939,1.0,2.0,60.6,7269091.0
13940,1.0,2.0,60.6,7361809.0
13941,1.0,2.0,56.9,6406940.0
13942,1.0,2.0,50.9,6562435.0
13943,1.0,3.0,83.4,9493589.0
13944,1.0,2.0,50.9,6333996.0
13945,1.0,1.0,34.13,5808639.0
13946,1.0,2.0,55.75,8007627.0
13947,1.0,2.0,56.92,7528101.0
13948,1.0,3.0,68.65,9829986.0
13949,1.0,4.0,77.39,10841023.0
13950,1.0,2.0,47.88,7925783.0
13951,1.0,3.0,65.67,9403280.0
13952,1.0,2.0,48.99,8180025.0
13953,1.0,3.0,68.54,9731743.0
13954,1.0,3.0,64.6,9329388.0
13955,1.0,3.0,66.74,8913887.0
13956,1.0,2.0,61.73,6581804.0
13957,1.0,1.0,33.58,5715034.0
13958,1.0,2.0,46.59,7570674.0
13959,1.0,2.0,35.51,5458939.0
13960,1.0,2.0,53.46,6905247.0
13961,1.0,2.0,53.46,6905247.0
13962,1.0,2.0,59.2,13160160.0
13963,1.0,1.0,35.6,7255280.0
13964,1.0,1.0,33.6,8625120.0
13965,1.0,3.0,79.6,6618740.0
13966,1.0,2.0,48.1,6493500.0
13967,1.0,1.0,35.9,5200000.0
13968,1.0,3.0,75.2,8734600.0
13969,1.0,0.0,27.5,4317500.0
13970,1.0,2.0,58.7,7454900.0
13971,1.0,1.0,37.7,5843500.0
13972,1.0,3.0,76.64,7817280.0
13973,1.0,1.0,37.81,5331210.0
13974,1.0,2.0,54.16,6932480.0
13975,1.0,3.0,76.64,7970560.0
13976,1.0,0.0,27.59,4304040.0
13977,1.0,2.0,54.16,6932480.0
13978,1.0,2.0,55.18,7007860.0
13979,1.0,1.0,36.78,5185980.0
13980,1.0,0.0,28.61,4377330.0
13981,1.0,1.0,41.89,5403810.0
13982,1.0,1.0,34.74,5106780.0
13983,1.0,2.0,54.16,6824160.0
13984,1.0,1.0,41.89,5320030.0
13985,1.0,2.0,58.24,6988800.0
13986,1.0,2.0,54.16,6715840.0
13987,1.0,2.0,58.24,6872320.0
13988,1.0,2.0,60.29,6873060.0
13989,1.0,2.0,51.09,6437340.0
13990,1.0,3.0,79.7,8049700.0
13991,1.0,1.0,35.76,5113680.0
13992,1.0,3.0,81.74,7928780.0
13993,1.0,3.0,79.7,7890300.0
13994,1.0,1.0,34.74,4863600.0
13995,1.0,2.0,60.29,6692190.0
13996,1.0,2.0,58.24,6988800.0
13997,1.0,3.0,79.6,7641600.0
13998,1.0,3.0,80.55,7652250.0
13999,1.0,3.0,79.64,8043640.0
14000,1.0,3.0,79.64,8043640.0
14001,1.0,3.0,79.64,8043640.0
14002,1.0,1.0,35.29,5152340.0
14003,1.0,3.0,80.65,7823050.0
14004,1.0,3.0,80.65,7823050.0
14005,1.0,2.0,57.46,6895200.0
14006,1.0,2.0,57.46,6780280.0
14007,1.0,1.0,35.29,5258210.0
14008,1.0,1.0,34.28,4799200.0
14009,1.0,1.0,34.28,5039160.0
14010,1.0,1.0,34.28,4936320.0
14011,1.0,0.0,28.23,4319190.0
14012,1.0,0.0,27.22,4164660.0
14013,1.0,2.0,59.48,7494480.0
14014,1.0,2.0,59.48,7494480.0
14015,1.0,1.0,38.21,5196560.0
14016,1.0,1.0,37.3,5072800.0
14017,1.0,3.0,75.61,8241490.0
14018,1.0,2.0,60.49,6593410.0
14019,1.0,1.0,41.34,5332860.0
14020,1.0,2.0,60.49,6411940.0
14021,1.0,3.0,75.61,8241490.0
14022,1.0,0.0,28.23,4319190.0
14023,1.0,0.0,27.0,4131000.0
14024,1.0,3.0,75.7,8916000.0
14025,1.0,2.0,58.8,7408800.0
14026,1.0,1.0,36.48,5289600.0
14027,1.0,0.0,27.73,4519990.0
14028,1.0,3.0,75.84,8190720.0
14029,1.0,0.0,26.66,4105640.0
14030,1.0,0.0,26.66,4105640.0
14031,1.0,3.0,75.84,8190720.0
14032,1.0,1.0,34.11,5150610.0
14033,1.0,1.0,34.11,5150610.0
14034,1.0,1.0,41.29,5491570.0
14035,1.0,1.0,34.11,5150610.0
14036,1.0,1.0,41.29,5491570.0
14037,1.0,1.0,41.29,5408990.0
14038,1.0,2.0,53.42,6624080.0
14039,1.0,2.0,59.67,6504030.0
14040,1.0,2.0,49.87,6183880.0
14041,1.0,2.0,49.87,6383360.0
14042,1.0,3.0,78.97,7975970.0
14043,1.0,2.0,49.87,6134010.0
14044,1.0,1.0,36.04,5225800.0
14045,1.0,1.0,40.71,5292300.0
14046,1.0,0.0,27.73,4381340.0
14047,1.0,1.0,34.52,5108960.0
14048,1.0,1.0,34.52,5108960.0
14049,1.0,1.0,33.72,4855680.0
14050,1.0,1.0,32.5,5070000.0
14051,1.0,1.0,33.87,4945020.0
14052,1.0,1.0,32.5,5070000.0
14053,1.0,1.0,33.87,4945020.0
14054,1.0,3.0,70.28,7590240.0
14055,1.0,1.0,32.5,5070000.0
14056,1.0,1.0,32.5,5070000.0
14057,1.0,3.0,70.28,7449680.0
14058,1.0,1.0,41.37,5584950.0
14059,1.0,1.0,41.37,5584950.0
14060,1.0,0.0,27.87,4319850.0
14061,1.0,0.0,26.6,4202800.0
14062,1.0,0.0,27.08,4332800.0
14063,1.0,0.0,27.87,4319850.0
14064,1.0,0.0,27.87,4375590.0
14065,1.0,1.0,33.24,5019240.0
14066,1.0,3.0,72.91,7582640.0
14067,1.0,3.0,74.42,8111780.0
14068,1.0,1.0,33.87,4945020.0
14069,1.0,2.0,58.8,6879600.0
14070,1.0,2.0,53.18,7019760.0
14071,1.0,3.0,74.42,8335040.0
14072,1.0,0.0,27.85,4372450.0
14073,1.0,1.0,23.8,4450000.0
14074,1.0,3.0,71.9,9627410.0
14075,1.0,1.0,39.89,9525732.0
14076,1.0,3.0,92.74,17564956.0
14077,1.0,1.0,41.54,8548932.0
14078,1.0,1.0,41.53,8580098.0
14079,1.0,4.0,121.01,28122724.0
14080,1.0,1.0,41.53,8587573.0
14081,1.0,1.0,38.71,5915215.0
14082,1.0,2.0,52.4,6681000.0
14083,1.0,2.0,50.9,6385914.0
14084,1.0,3.0,83.6,13718760.0
14085,1.0,2.0,54.4,10161920.0
14086,1.0,2.0,42.0,13800000.0
14087,1.0,3.0,67.41,16446691.0
14088,1.0,3.0,65.73,16030363.0
14089,1.0,2.0,45.58,11162542.0
14090,1.0,3.0,74.07,14586234.0
14091,1.0,2.0,61.89,15868596.0
14092,1.0,4.0,121.01,28727774.0
14093,1.0,1.0,41.53,8430590.0
14094,1.0,4.0,121.01,27638684.0
14095,1.0,4.0,107.07,20546733.0
14096,1.0,3.0,74.07,14894365.0
14097,1.0,1.0,34.1,4057900.0
14098,1.0,1.0,44.0,7250000.0
14099,1.0,1.0,39.4,8017900.0
14100,1.0,1.0,44.9,8427730.0
14101,1.0,2.0,59.4,19200000.0
14102,1.0,0.0,20.0,6400000.0
14103,1.0,1.0,37.03,4713660.0
14104,1.0,2.0,54.41,6109808.0
14105,1.0,2.0,55.49,6169156.0
14106,1.0,1.0,36.99,5177526.0
14107,1.0,1.0,35.83,4480900.0
14108,1.0,1.0,34.33,4456274.0
14109,1.0,1.0,36.44,4592970.0
14110,1.0,0.0,26.42,3522024.0
14111,1.0,1.0,37.9,5800000.0
14112,1.0,2.0,54.6,6391476.0
14113,1.0,0.0,23.89,3952266.0
14114,1.0,3.0,74.02,7701929.0
14115,1.0,1.0,32.69,5171513.0
14116,1.0,1.0,32.69,5131860.0
14117,1.0,0.0,23.89,3341375.0
14118,1.0,0.0,26.42,3602235.0
14119,1.0,1.0,36.04,5204055.0
14120,1.0,2.0,55.49,6132422.0
14121,1.0,1.0,35.75,5098363.0
14122,1.0,3.0,75.97,8063456.0
14123,1.0,2.0,55.49,6422413.0
14124,1.0,1.0,37.03,4933692.0
14125,1.0,0.0,26.42,3727017.0
14126,1.0,2.0,62.31,7071936.0
14127,1.0,2.0,57.06,6079058.0
14128,1.0,1.0,37.16,4584243.0
14129,1.0,1.0,38.09,4588131.0
14130,1.0,2.0,50.37,5637964.0
14131,1.0,1.0,38.09,4686213.0
14132,1.0,1.0,41.8,5672857.0
14133,1.0,2.0,57.0,6800000.0
14134,1.0,1.0,39.9,5600000.0
14135,1.0,1.0,33.54,4500000.0
14136,1.0,2.0,59.8,8587280.0
14137,1.0,0.0,24.2,4300000.0
14138,1.0,1.0,37.16,5327369.0
14139,1.0,2.0,35.65,4969604.0
14140,1.0,1.0,35.51,5204497.0
14141,1.0,1.0,35.51,5277268.0
14142,1.0,2.0,35.51,5313602.0
14143,1.0,2.0,53.46,6631665.0
14144,1.0,1.0,33.58,5387973.0
14145,1.0,1.0,39.4,6670420.0
14146,1.0,2.0,59.5,7080500.0
14147,1.0,1.0,35.7,7668360.0
14148,1.0,1.0,41.2,8285320.0
14149,1.0,1.0,27.3,3600000.0
14150,1.0,1.0,41.8,5977400.0
14151,1.0,1.0,33.6,8650000.0
14152,1.0,1.0,35.51,5240831.0
14153,1.0,2.0,53.46,6358084.0
14154,1.0,2.0,53.46,6795732.0
14155,1.0,3.0,86.4,11136960.0
14156,1.0,2.0,48.1,6758050.0
14157,1.0,0.0,23.25,4394250.0
14158,1.0,2.0,54.1,11200000.0
14159,1.0,1.0,34.8,5394000.0
14160,1.0,2.0,81.2,11368000.0
14161,1.0,2.0,80.2,12162330.0
14162,1.0,4.0,81.4,9350000.0
14163,1.0,0.0,23.4,4338360.0
14164,1.0,1.0,35.9,6978960.0
14165,1.0,1.0,44.9,8845300.0
14166,1.0,1.0,35.7,7864710.0
14167,1.0,2.0,47.2,7300000.0
14168,1.0,1.0,37.4,5292100.0
14169,1.0,2.0,65.6,12411520.0
14170,1.0,2.0,61.77,13350550.0
14171,1.0,1.0,41.6,5200000.0
14172,1.0,2.0,54.83,6034425.0
14173,1.0,1.0,32.69,4777990.0
14174,1.0,2.0,50.37,5802926.0
14175,1.0,1.0,33.54,5465080.0
14176,1.0,2.0,57.6,8236400.0
14177,1.0,2.0,51.4,7247400.0
14178,1.0,1.0,44.9,8724070.0
14179,1.0,2.0,62.31,6437121.0
14180,1.0,2.0,54.22,6028830.0
14181,1.0,2.0,54.6,5991094.0
14182,1.0,2.0,54.83,6210923.0
14183,1.0,3.0,64.0,7800000.0
14184,1.0,1.0,38.6,7170000.0
14185,1.0,0.0,26.9,5861510.0
14186,1.0,2.0,61.0,11602200.0
14187,1.0,1.0,43.0,5700000.0
14188,1.0,2.0,65.68,12877600.0
14189,1.0,3.0,78.4,8827600.0
14190,1.0,1.0,42.3,7436340.0
14191,1.0,1.0,44.7,6168600.0
14192,1.0,2.0,69.8,8738960.0
14193,1.0,0.0,26.9,6020220.0
14194,1.0,2.0,59.1,10963050.0
14195,1.0,2.0,60.0,10944000.0
14196,1.0,0.0,26.65,3702298.0
14197,1.0,1.0,27.4,6990000.0
14198,1.0,1.0,39.82,6882975.0
14199,1.0,1.0,32.4,3500000.0
14200,1.0,3.0,93.53,16795649.0
14201,1.0,1.0,39.4,6095180.0
14202,1.0,2.0,58.0,10200000.0
14203,1.0,2.0,39.3,8579190.0
14204,1.0,1.0,33.9,7102050.0
14205,1.0,2.0,58.2,10732080.0
14206,1.0,2.0,35.8,5477400.0
14207,1.0,3.0,68.5,7952850.0
14208,1.0,1.0,45.73,7059523.0
14209,1.0,1.0,45.73,7059523.0
14210,1.0,1.0,45.73,7059523.0
14211,1.0,1.0,45.73,7059523.0
14212,1.0,2.0,53.8,6683036.0
14213,1.0,2.0,57.4,7209440.0
14214,1.0,3.0,91.8,19810440.0
14215,1.0,0.0,31.9,9407310.0
14216,1.0,3.0,92.5,19610000.0
14217,1.0,0.0,25.2,6254640.0
14218,1.0,0.0,24.41,4319350.0
14219,1.0,3.0,80.09,9506683.0
14220,1.0,2.0,52.33,7564302.0
14221,1.0,3.0,66.22,9525747.0
14222,1.0,1.0,44.7,6320580.0
14223,1.0,1.0,42.8,6668240.0
14224,1.0,3.0,86.4,12087360.0
14225,1.0,2.0,57.5,6879645.0
14226,1.0,2.0,59.5,7259000.0
14227,1.0,2.0,57.4,7218050.0
14228,1.0,3.0,61.9,10683940.0
14229,1.0,3.0,75.97,7652458.0
14230,1.0,2.0,60.0,7848000.0
14231,1.0,2.0,35.8,5538260.0
14232,1.0,1.0,35.8,5599120.0
14233,1.0,1.0,35.8,5344940.0
14234,1.0,0.0,26.9,5950280.0
14235,1.0,1.0,33.9,7173240.0
14236,1.0,1.0,42.9,7906470.0
14237,1.0,1.0,44.0,7200000.0
14238,1.0,3.0,79.0,10530700.0
14239,1.0,2.0,56.0,13266400.0
14240,1.0,1.0,39.4,8167620.0
14241,1.0,2.0,54.4,10749440.0
14242,1.0,1.0,44.6,8701460.0
14243,1.0,1.0,41.2,8116400.0
14244,1.0,2.0,60.0,10818000.0
14245,1.0,1.0,41.2,10238200.0
14246,1.0,1.0,39.4,10169140.0
14247,1.0,3.0,83.6,15156680.0
14248,1.0,1.0,39.4,8356740.0
14249,1.0,2.0,59.1,11240820.0
14250,1.0,1.0,44.9,8980000.0
14251,1.0,3.0,87.3,19441710.0
14252,1.0,2.0,59.1,11778630.0
14253,1.0,2.0,61.0,12437900.0
14254,1.0,1.0,35.7,7986090.0
14255,1.0,1.0,41.2,8623160.0
14256,1.0,0.0,21.6,6266160.0
14257,1.0,3.0,76.0,12714800.0
14258,1.0,2.0,57.2,13739440.0
14259,1.0,0.0,21.5,5811450.0
14260,1.0,1.0,35.6,8042040.0
14261,1.0,2.0,61.3,10114500.0
14262,1.0,2.0,54.3,9936900.0
14263,1.0,0.0,23.2,5679360.0
14264,1.0,2.0,54.3,10414740.0
14265,1.0,1.0,35.6,7618400.0
14266,1.0,2.0,54.6,7671300.0
14267,1.0,1.0,35.7,7104300.0
14268,1.0,2.0,59.1,7789380.0
14269,1.0,1.0,43.1,6426210.0
14270,1.0,1.0,39.4,6477360.0
14271,1.0,0.0,23.4,5700240.0
14272,1.0,2.0,61.8,7663200.0
14273,1.0,1.0,39.4,7749980.0
14274,1.0,1.0,35.8,6823480.0
14275,1.0,2.0,52.4,7236440.0
14276,1.0,3.0,80.0,9040000.0
14277,1.0,2.0,56.3,9413360.0
14278,1.0,2.0,69.8,8376000.0
14279,1.0,0.0,23.4,4855500.0
14280,1.0,2.0,72.1,9387420.0
14281,1.0,3.0,89.2,11471120.0
14282,1.0,2.0,60.1,8678440.0
14283,1.0,0.0,28.8,4789440.0
14284,1.0,3.0,92.2,15563360.0
14285,1.0,1.0,37.7,6876480.0
14286,1.0,0.0,28.8,5440320.0
14287,1.0,2.0,59.1,8386290.0
14288,1.0,1.0,39.4,6804380.0
14289,1.0,3.0,76.1,9946270.0
14290,1.0,2.0,56.0,7884800.0
14291,1.0,3.0,79.9,10482880.0
14292,1.0,1.0,39.4,7253540.0
14293,1.0,2.0,35.8,5291240.0
14294,1.0,1.0,37.7,5866120.0
14295,1.0,0.0,23.4,4275180.0
14296,1.0,3.0,89.2,9919040.0
14297,1.0,3.0,61.7,7360810.0
14298,1.0,3.0,79.9,9220460.0
14299,1.0,2.0,39.4,6177920.0
14300,1.0,2.0,59.9,9979340.0
14301,1.0,1.0,39.4,6422200.0
14302,1.0,0.0,23.4,4233060.0
14303,1.0,1.0,35.8,5588380.0
14304,1.0,2.0,37.7,5617300.0
14305,1.0,2.0,35.8,5670720.0
14306,1.0,1.0,44.7,6168600.0
14307,1.0,2.0,35.8,6164760.0
14308,1.0,2.0,39.4,6367040.0
14309,1.0,2.0,54.0,8202600.0
14310,1.0,2.0,61.7,8866290.0
14311,1.0,2.0,59.1,9101400.0
14312,1.0,2.0,61.5,9575550.0
14313,1.0,3.0,89.0,14195500.0
14314,1.0,1.0,39.4,7241720.0
14315,1.0,0.0,25.1,6267470.0
14316,1.0,2.0,54.5,8616450.0
14317,1.0,2.0,59.8,8641100.0
14318,1.0,2.0,69.6,9423840.0
14319,1.0,2.0,69.6,9632640.0
14320,1.0,2.0,54.5,9771850.0
14321,1.0,3.0,89.0,14151000.0
14322,1.0,2.0,59.9,10153050.0
14323,1.0,2.0,61.5,9471000.0
14324,1.0,2.0,54.0,8213400.0
14325,1.0,2.0,52.4,6563100.0
14326,1.0,1.0,40.72,8150000.0
14327,1.0,1.0,54.0,5600000.0
14328,1.0,1.0,41.0,6110000.0
14329,1.0,3.0,202.5,19990000.0
14330,1.0,1.0,42.9,5579145.0
14331,1.0,1.0,42.5,5576000.0
14332,1.0,2.0,52.5,6565230.0
14333,1.0,1.0,42.6,5878800.0
14334,1.0,2.0,59.4,7319030.0
14335,1.0,2.0,59.4,7318080.0
14336,1.0,2.0,52.5,7095375.0
14337,1.0,2.0,55.02,6312665.0
14338,1.0,1.0,33.9,7661400.0
14339,1.0,2.0,65.68,14599600.0
14340,1.0,0.0,27.3,3550000.0
14341,1.0,4.0,103.8,15414300.0
14342,1.0,1.0,37.03,4788868.0
14343,1.0,2.0,72.1,10461710.0
14344,1.0,2.0,52.6,7995200.0
14345,1.0,1.0,39.4,7671180.0
14346,1.0,2.0,56.1,13435950.0
14347,1.0,2.0,44.7,12538350.0
14348,1.0,2.0,60.7,15605970.0
14349,1.0,1.0,35.6,7664680.0
14350,1.0,2.0,54.3,10029210.0
14351,1.0,1.0,32.0,7132800.0
14352,1.0,1.0,35.6,8141720.0
14353,1.0,1.0,32.0,7878400.0
14354,1.0,1.0,41.2,9750560.0
14355,1.0,3.0,87.2,18024240.0
14356,1.0,3.0,78.5,14561750.0
14357,1.0,0.0,19.5,6700000.0
14358,1.0,1.0,35.9,5200000.0
14359,1.0,3.0,62.91,7404742.0
14360,1.0,2.0,39.2,5880000.0
14361,1.0,1.0,33.54,4350000.0
14362,1.0,2.0,56.7,6530000.0
14363,1.0,2.0,45.0,12500000.0
14364,1.0,1.0,38.0,4454263.0
14365,1.0,1.0,36.7,4449201.0
14366,1.0,1.0,36.7,4456996.0
14367,1.0,1.0,34.1,4068161.0
14368,1.0,1.0,34.1,3962420.0
14369,1.0,1.0,36.7,4098276.0
14370,1.0,1.0,39.5,4509457.0
14371,1.0,1.0,36.7,4335916.0
14372,1.0,1.0,34.2,4838555.0
14373,1.0,1.0,36.0,4774429.0
14374,1.0,1.0,35.9,4711170.0
14375,1.0,1.0,34.1,4142106.0
14376,1.0,3.0,78.6,10052940.0
14377,1.0,2.0,69.8,9464880.0
14378,1.0,3.0,71.7,13493940.0
14379,1.0,0.0,23.2,6407840.0
14380,1.0,2.0,45.0,12500000.0
14381,1.0,2.0,54.83,7048426.0
14382,1.0,2.0,46.07,5631827.0
