Станция метро,Минут до метро,Количество комнат,Площадь,Кухня площадь,Этаж,Количество этажей,Тип квартиры_Вторичное,Тип квартиры_Новостройка,Регион_Москва,Регион_Московская область,Ремонт_Без ремонта,Ремонт_Дизайнерский,Ремонт_Евроремонт,Ремонт_Косметический,Цена
229,10.0,4.0,52.4,12.0,11.0,14.0,1,0,1,0,1,0,0,0,11086692.0
296,16.0,4.0,52.4,11.0,18.0,29.0,1,0,1,0,1,0,0,0,11086692.0
7,12.0,4.0,82.0,6.0,12.0,27.0,1,0,1,0,1,0,0,0,26499000.0
91,18.0,5.0,52.4,10.5,12.0,14.0,1,0,1,0,0,0,1,0,11086692.0
77,13.0,4.0,111.0,15.0,12.0,17.0,1,0,1,0,0,1,0,0,30000000.0
279,17.0,5.0,52.4,20.0,9.0,21.0,1,0,1,0,1,0,0,0,11086692.0
246,7.0,5.0,52.4,15.0,3.0,4.0,1,0,1,0,0,1,0,0,11086692.0
149,23.0,4.0,52.4,12.0,2.0,20.0,1,0,1,0,0,0,1,0,11086692.0
200,1.0,4.0,52.4,10.5,7.0,11.0,1,0,1,0,0,1,0,0,11086692.0
1,9.0,4.0,80.3,8.5,5.0,8.0,1,0,1,0,0,0,1,0,28500000.0
7,5.0,4.0,106.0,13.1,8.0,16.0,1,0,1,0,1,0,0,0,43000000.0
149,12.0,4.0,123.0,16.0,5.0,24.0,1,0,1,0,0,0,1,0,40990000.0
296,16.0,4.0,52.4,8.0,11.0,29.0,1,0,1,0,1,0,0,0,11086692.0
154,9.0,4.0,80.0,20.0,4.0,12.0,1,0,1,0,0,1,0,0,26400000.0
296,7.0,4.0,128.9,13.9,10.0,16.0,1,0,1,0,1,0,0,0,11086692.0
302,10.0,4.0,52.4,11.0,8.0,33.0,1,0,1,0,0,1,0,0,11086692.0
112,9.0,4.0,52.4,10.0,10.0,11.0,1,0,1,0,1,0,0,0,11086692.0
87,13.0,4.0,52.4,10.0,5.0,9.0,1,0,1,0,1,0,0,0,11086692.0
262,7.0,4.0,78.2,9.3,3.0,5.0,1,0,1,0,0,1,0,0,34990000.0
72,22.0,4.0,121.5,6.0,18.0,29.0,1,0,1,0,1,0,0,0,11086692.0
297,14.0,4.0,105.0,17.0,8.0,16.0,1,0,1,0,0,0,1,0,11086692.0
296,7.0,4.0,128.9,17.3,10.0,16.0,1,0,1,0,0,1,0,0,11086692.0
82,20.0,4.0,102.2,10.0,19.0,22.0,1,0,1,0,0,0,0,1,31000000.0
5,12.0,4.0,64.0,5.0,1.0,9.0,1,0,1,0,0,0,0,1,12000000.0
137,18.0,5.0,52.4,10.5,10.0,26.0,1,0,1,0,0,0,1,0,11086692.0
296,10.0,4.0,85.0,8.1,4.0,6.0,1,0,1,0,0,0,1,0,27900000.0
17,12.0,4.0,52.4,15.0,3.0,5.0,1,0,1,0,0,1,0,0,11086692.0
41,3.0,4.0,69.6,7.0,1.0,5.0,1,0,1,0,0,1,0,0,18500000.0
66,10.0,4.0,97.0,20.0,18.0,19.0,1,0,1,0,0,1,0,0,11086692.0
38,9.0,4.0,100.1,10.4,2.0,17.0,1,0,1,0,0,0,1,0,21600000.0
235,2.0,5.0,52.4,20.0,17.0,18.0,1,0,1,0,0,1,0,0,11086692.0
7,11.0,4.0,52.4,20.0,20.0,25.0,1,0,1,0,1,0,0,0,11086692.0
4,11.0,4.0,115.0,14.3,10.0,19.0,1,0,1,0,1,0,0,0,11086692.0
124,16.0,4.0,115.0,9.0,3.0,7.0,1,0,1,0,0,0,1,0,11086692.0
22,1.0,5.0,104.0,7.0,5.0,6.0,1,0,1,0,0,0,0,1,36200000.0
111,8.0,4.0,121.5,11.8,24.0,29.0,1,0,1,0,1,0,0,0,38300000.0
251,16.0,4.0,96.0,11.0,13.0,14.0,1,0,1,0,0,0,1,0,23500000.0
90,11.0,4.0,119.0,15.0,5.0,6.0,1,0,1,0,1,0,0,0,32900000.0
57,8.0,5.0,126.0,10.5,18.0,21.0,1,0,1,0,1,0,0,0,11086692.0
7,13.0,4.0,52.4,18.0,15.0,25.0,1,0,1,0,1,0,0,0,11086692.0
268,12.0,4.0,90.0,14.1,8.0,16.0,1,0,1,0,1,0,0,0,11086692.0
22,8.0,4.0,82.0,7.4,2.0,9.0,1,0,1,0,1,0,0,0,27000000.0
268,7.0,4.0,52.4,17.8,9.0,24.0,1,0,1,0,0,1,0,0,11086692.0
182,7.0,5.0,52.4,10.5,1.0,8.0,1,0,1,0,0,1,0,0,11086692.0
137,1.0,4.0,102.0,20.0,8.0,14.0,1,0,1,0,1,0,0,0,11086692.0
72,12.0,4.0,105.6,10.0,1.0,6.0,1,0,1,0,0,0,1,0,34500000.0
263,27.0,5.0,90.0,10.5,3.0,18.0,1,0,1,0,1,0,0,0,11086692.0
62,23.0,4.0,92.0,14.3,9.0,25.0,1,0,1,0,1,0,0,0,11086692.0
234,10.0,5.0,52.4,10.5,6.0,7.0,1,0,1,0,1,0,0,0,11086692.0
62,23.0,4.0,100.0,10.0,3.0,25.0,1,0,1,0,0,0,1,0,11086692.0
21,20.0,4.0,52.4,18.0,9.0,11.0,1,0,1,0,1,0,0,0,11086692.0
296,16.0,4.0,52.4,10.5,18.0,29.0,1,0,1,0,1,0,0,0,11086692.0
149,12.0,4.0,111.2,10.5,16.0,5.0,1,0,1,0,0,1,0,0,11086692.0
11,6.0,5.0,52.4,10.5,5.0,4.0,1,0,1,0,0,1,0,0,11086692.0
137,26.0,4.0,52.4,18.8,15.0,24.0,1,0,1,0,0,0,1,0,11086692.0
212,9.0,4.0,129.1,18.2,2.0,28.0,1,0,1,0,1,0,0,0,11086692.0
111,10.0,5.0,52.4,10.5,11.0,15.0,1,0,1,0,1,0,0,0,11086692.0
62,23.0,4.0,52.4,10.5,24.0,25.0,1,0,1,0,1,0,0,0,11086692.0
155,17.0,4.0,52.4,10.5,10.0,15.0,1,0,1,0,0,1,0,0,11086692.0
4,9.0,4.0,103.0,9.8,4.0,10.0,1,0,1,0,0,0,0,1,35999999.0
87,15.0,5.0,52.4,10.5,10.0,11.0,1,0,1,0,1,0,0,0,11086692.0
149,12.0,4.0,95.0,14.3,20.0,5.0,1,0,1,0,1,0,0,0,37990000.0
11,8.0,5.0,52.4,20.9,4.0,5.0,1,0,1,0,0,0,1,0,11086692.0
234,6.0,4.0,111.0,15.8,5.0,7.0,1,0,1,0,0,0,1,0,11086692.0
208,7.0,4.0,52.4,16.0,3.0,6.0,1,0,1,0,0,1,0,0,11086692.0
137,1.0,5.0,128.0,8.0,7.0,14.0,1,0,1,0,1,0,0,0,11086692.0
11,12.0,4.0,52.4,10.0,4.0,6.0,1,0,1,0,0,0,1,0,11086692.0
265,12.0,4.0,52.4,19.8,4.0,6.0,1,0,1,0,1,0,0,0,11086692.0
137,12.0,4.0,52.4,18.8,11.0,17.0,1,0,1,0,1,0,0,0,11086692.0
255,15.0,4.0,52.4,15.0,7.0,24.0,1,0,1,0,0,1,0,0,11086692.0
293,2.0,4.0,110.0,9.0,3.0,7.0,1,0,1,0,0,1,0,0,11086692.0
137,19.0,5.0,52.4,10.5,1.0,21.0,1,0,1,0,0,1,0,0,11086692.0
76,13.0,4.0,130.0,10.5,4.0,16.0,1,0,1,0,1,0,0,0,45000000.0
22,10.0,5.0,52.4,22.0,7.0,18.0,1,0,1,0,1,0,0,0,11086692.0
122,20.0,5.0,52.4,10.5,21.0,22.0,1,0,1,0,1,0,0,0,11086692.0
56,15.0,5.0,52.4,10.5,21.0,31.0,1,0,1,0,0,1,0,0,11086692.0
302,13.0,5.0,52.4,10.5,18.0,16.0,1,0,1,0,0,1,0,0,11086692.0
12,9.0,5.0,52.4,10.5,8.0,16.0,1,0,1,0,1,0,0,0,11086692.0
234,11.0,6.0,129.0,14.0,5.0,5.0,1,0,1,0,1,0,0,0,11086692.0
133,5.0,4.0,52.4,20.8,11.0,13.0,1,0,1,0,0,1,0,0,11086692.0
233,19.0,4.0,52.4,20.9,10.0,31.0,1,0,1,0,0,1,0,0,11086692.0
162,8.0,5.0,52.4,10.5,1.0,3.0,1,0,1,0,1,0,0,0,11086692.0
176,16.0,4.0,52.4,17.7,22.0,23.0,1,0,1,0,0,1,0,0,11086692.0
105,10.0,6.0,52.4,14.0,6.0,9.0,1,0,1,0,0,1,0,0,11086692.0
137,1.0,4.0,52.4,18.0,8.0,12.0,1,0,1,0,1,0,0,0,11086692.0
212,3.0,5.0,52.4,10.5,17.0,19.0,1,0,1,0,0,1,0,0,11086692.0
87,13.0,4.0,52.4,13.0,6.0,14.0,1,0,1,0,0,0,1,0,11086692.0
290,14.0,4.0,91.0,11.0,10.0,16.0,1,0,1,0,1,0,0,0,11086692.0
260,12.0,5.0,52.4,10.5,8.0,31.0,1,0,1,0,1,0,0,0,11086692.0
275,19.0,4.0,110.1,14.0,10.0,10.0,1,0,1,0,0,1,0,0,11086692.0
137,26.0,4.0,52.4,15.0,12.0,24.0,1,0,1,0,0,1,0,0,11086692.0
268,10.0,4.0,69.0,9.7,4.0,6.0,1,0,1,0,0,0,0,1,25650000.0
233,20.0,4.0,52.4,18.0,22.0,31.0,1,0,1,0,0,1,0,0,11086692.0
137,12.0,4.0,52.4,10.5,13.0,17.0,1,0,1,0,0,1,0,0,11086692.0
68,5.0,4.0,52.4,20.8,2.0,6.0,1,0,1,0,0,1,0,0,11086692.0
7,10.0,4.0,101.9,21.4,10.0,25.0,1,0,1,0,0,1,0,0,11086692.0
122,19.0,4.0,52.4,20.0,12.0,17.0,1,0,1,0,0,1,0,0,11086692.0
122,14.0,7.0,52.4,10.5,13.0,16.0,1,0,1,0,0,0,1,0,11086692.0
137,25.0,6.0,52.4,10.5,1.0,7.0,1,0,1,0,0,1,0,0,11086692.0
212,3.0,6.0,52.4,10.5,17.0,19.0,1,0,1,0,0,0,1,0,11086692.0
33,13.0,4.0,52.4,10.5,20.0,23.0,1,0,1,0,0,0,1,0,11086692.0
88,14.0,4.0,52.4,10.5,2.0,8.0,1,0,1,0,0,1,0,0,11086692.0
155,6.0,4.0,93.2,8.6,7.0,16.0,1,0,1,0,0,0,0,1,29800000.0
137,1.0,5.0,52.4,13.0,8.0,12.0,1,0,1,0,1,0,0,0,11086692.0
263,11.0,4.0,100.0,8.6,3.0,5.0,1,0,1,0,0,0,0,1,31500000.0
62,23.0,6.0,52.4,16.0,1.0,25.0,1,0,1,0,1,0,0,0,11086692.0
136,5.0,4.0,52.4,20.0,8.0,8.0,1,0,1,0,0,1,0,0,11086692.0
297,12.0,4.0,103.0,10.5,11.0,16.0,1,0,1,0,0,1,0,0,11086692.0
2,15.0,4.0,111.7,10.5,2.0,5.0,1,0,1,0,1,0,0,0,43000000.0
70,23.0,4.0,82.0,12.0,24.0,24.0,1,0,1,0,0,1,0,0,22900000.0
204,9.0,4.0,72.0,10.0,2.0,8.0,1,0,1,0,0,0,1,0,24200000.0
137,12.0,4.0,52.4,15.0,1.0,16.0,1,0,1,0,0,1,0,0,11086692.0
67,17.0,4.0,91.1,10.0,1.0,17.0,1,0,1,0,0,0,1,0,27000000.0
265,12.0,6.0,52.4,10.5,1.0,3.0,1,0,1,0,0,1,0,0,11086692.0
137,12.0,5.0,52.4,10.5,3.0,16.0,1,0,1,0,1,0,0,0,11086692.0
122,19.0,6.0,52.4,10.5,11.0,17.0,1,0,1,0,0,1,0,0,11086692.0
229,10.0,4.0,52.4,14.0,10.0,14.0,1,0,1,0,0,1,0,0,11086692.0
294,6.0,5.0,52.4,13.0,3.0,6.0,1,0,1,0,0,1,0,0,11086692.0
168,8.0,4.0,97.4,8.7,3.0,5.0,1,0,1,0,0,0,1,0,27500000.0
234,6.0,5.0,52.4,13.0,2.0,9.0,1,0,1,0,0,1,0,0,11086692.0
89,13.0,4.0,74.6,7.4,4.0,9.0,1,0,1,0,0,0,0,1,19800000.0
139,10.0,4.0,52.4,10.5,10.0,21.0,1,0,1,0,1,0,0,0,11086692.0
137,12.0,4.0,52.4,19.3,8.0,17.0,1,0,1,0,1,0,0,0,11086692.0
233,23.0,4.0,101.0,12.0,15.0,22.0,1,0,1,0,1,0,0,0,11086692.0
1,20.0,4.0,115.0,15.4,16.0,29.0,1,0,1,0,1,0,0,0,11086692.0
302,18.0,5.0,52.4,10.5,24.0,30.0,1,0,1,0,0,1,0,0,11086692.0
12,16.0,4.0,82.0,7.4,3.0,6.0,1,0,1,0,0,0,0,1,34990000.0
167,8.0,4.0,101.0,15.0,4.0,17.0,1,0,1,0,0,0,1,0,28900000.0
62,23.0,5.0,52.4,20.0,16.0,25.0,1,0,1,0,1,0,0,0,11086692.0
149,22.0,4.0,52.4,20.0,5.0,20.0,1,0,1,0,0,1,0,0,11086692.0
137,12.0,4.0,52.4,20.0,13.0,16.0,1,0,1,0,1,0,0,0,11086692.0
102,5.0,5.0,112.6,13.5,3.0,8.0,1,0,1,0,1,0,0,0,11086692.0
179,6.0,4.0,52.4,21.0,6.0,8.0,1,0,1,0,0,1,0,0,11086692.0
62,23.0,5.0,52.4,20.0,19.0,25.0,1,0,1,0,1,0,0,0,11086692.0
200,7.0,5.0,52.4,10.5,8.0,9.0,1,0,1,0,0,1,0,0,11086692.0
245,2.0,4.0,105.7,8.1,5.0,6.0,1,0,1,0,1,0,0,0,41499000.0
203,12.0,4.0,82.8,7.0,5.0,16.0,1,0,1,0,1,0,0,0,19450000.0
11,9.0,4.0,122.5,18.4,3.0,3.0,1,0,1,0,1,0,0,0,45000000.0
92,25.0,4.0,72.0,12.6,2.0,16.0,1,0,1,0,0,0,1,0,17900000.0
262,7.0,4.0,73.5,12.7,4.0,5.0,1,0,1,0,0,1,0,0,11086692.0
62,24.0,5.0,52.4,10.5,7.0,9.0,1,0,1,0,1,0,0,0,11086692.0
11,5.0,5.0,52.4,20.0,3.0,7.0,1,0,1,0,0,1,0,0,11086692.0
133,2.0,4.0,52.4,17.0,3.0,8.0,1,0,1,0,0,1,0,0,11086692.0
253,12.0,5.0,52.4,10.5,2.0,4.0,1,0,1,0,0,1,0,0,11086692.0
137,12.0,4.0,52.4,19.5,8.0,16.0,1,0,1,0,1,0,0,0,11086692.0
152,24.0,4.0,96.0,11.0,13.0,14.0,1,0,1,0,0,0,1,0,19000000.0
233,19.0,4.0,52.4,21.9,22.0,31.0,1,0,1,0,0,1,0,0,11086692.0
268,10.0,4.0,52.4,10.5,9.0,18.0,1,0,1,0,1,0,0,0,11086692.0
106,11.0,4.0,52.4,10.5,5.0,8.0,1,0,1,0,0,1,0,0,11086692.0
137,12.0,4.0,52.4,17.0,11.0,16.0,1,0,1,0,1,0,0,0,11086692.0
137,12.0,4.0,52.4,20.0,8.0,16.0,1,0,1,0,1,0,0,0,11086692.0
296,17.0,4.0,52.4,10.5,21.0,30.0,1,0,1,0,1,0,0,0,11086692.0
296,17.0,4.0,52.4,10.5,20.0,30.0,1,0,1,0,1,0,0,0,11086692.0
162,8.0,7.0,52.4,10.5,4.0,3.0,1,0,1,0,1,0,0,0,11086692.0
296,9.0,6.0,52.4,10.5,18.0,20.0,1,0,1,0,0,1,0,0,11086692.0
301,8.0,5.0,120.4,9.4,10.0,10.0,1,0,1,0,0,0,0,1,18000000.0
137,12.0,4.0,52.4,17.9,5.0,14.0,1,0,1,0,1,0,0,0,11086692.0
137,12.0,4.0,52.4,20.0,14.0,16.0,1,0,1,0,1,0,0,0,11086692.0
137,12.0,5.0,52.4,20.0,2.0,14.0,1,0,1,0,1,0,0,0,11086692.0
133,10.0,7.0,52.4,10.5,5.0,7.0,1,0,1,0,0,0,1,0,11086692.0
17,9.0,5.0,52.4,10.5,7.0,15.0,1,0,1,0,0,0,1,0,11086692.0
253,12.0,5.0,52.4,10.5,4.0,4.0,1,0,1,0,0,1,0,0,11086692.0
106,4.0,4.0,52.4,10.5,3.0,5.0,1,0,1,0,0,1,0,0,11086692.0
289,5.0,4.0,52.4,10.5,4.0,8.0,1,0,1,0,0,1,0,0,11086692.0
282,10.0,6.0,52.4,10.5,16.0,15.0,1,0,1,0,1,0,0,0,11086692.0
57,10.0,4.0,130.0,16.0,14.0,20.0,1,0,1,0,0,1,0,0,11086692.0
214,22.0,4.0,65.0,6.0,1.0,9.0,1,0,1,0,0,1,0,0,16500000.0
122,20.0,5.0,52.4,10.5,20.0,22.0,1,0,1,0,0,1,0,0,11086692.0
268,11.0,5.0,52.4,20.0,6.0,10.0,1,0,1,0,0,1,0,0,11086692.0
122,19.0,4.0,52.4,15.0,15.0,1.0,1,0,1,0,0,1,0,0,11086692.0
282,7.0,4.0,52.4,16.5,3.0,14.0,1,0,1,0,0,1,0,0,11086692.0
56,15.0,4.0,52.4,19.0,8.0,31.0,1,0,1,0,0,1,0,0,11086692.0
296,16.0,4.0,52.4,20.0,18.0,29.0,1,0,1,0,1,0,0,0,11086692.0
21,21.0,5.0,52.4,10.5,14.0,15.0,1,0,1,0,0,0,1,0,11086692.0
140,25.0,4.0,52.4,20.0,4.0,27.0,1,0,1,0,0,1,0,0,11086692.0
76,13.0,4.0,119.0,22.0,11.0,16.0,1,0,1,0,0,0,1,0,11086692.0
159,8.0,4.0,85.0,8.0,3.0,5.0,1,0,1,0,0,1,0,0,11086692.0
229,18.0,4.0,110.1,10.5,8.0,16.0,1,0,1,0,1,0,0,0,11086692.0
219,6.0,4.0,100.0,8.5,4.0,5.0,1,0,1,0,1,0,0,0,20100000.0
122,17.0,4.0,52.4,22.0,8.0,16.0,1,0,1,0,1,0,0,0,11086692.0
137,12.0,4.0,98.0,10.0,4.0,14.0,1,0,1,0,0,1,0,0,11086692.0
242,6.0,4.0,94.0,20.0,5.0,23.0,1,0,1,0,0,1,0,0,33999999.0
212,15.0,5.0,52.4,10.5,11.0,21.0,1,0,1,0,0,1,0,0,11086692.0
275,20.0,5.0,52.4,10.5,16.0,18.0,1,0,1,0,0,1,0,0,11086692.0
7,13.0,4.0,103.0,6.0,2.0,25.0,1,0,1,0,1,0,0,0,40200000.0
4,13.0,5.0,52.4,10.0,16.0,18.0,1,0,1,0,1,0,0,0,11086692.0
200,4.0,4.0,101.0,10.7,5.0,14.0,1,0,1,0,1,0,0,0,11086692.0
56,15.0,4.0,52.4,10.5,5.0,31.0,1,0,1,0,0,1,0,0,11086692.0
122,20.0,4.0,52.4,16.8,19.0,22.0,1,0,1,0,0,0,1,0,11086692.0
193,24.0,4.0,78.1,6.7,5.0,12.0,1,0,1,0,0,0,0,1,17900000.0
22,13.0,4.0,52.4,22.0,9.0,21.0,1,0,1,0,1,0,0,0,11086692.0
182,8.0,5.0,52.4,18.0,3.0,4.0,1,0,1,0,0,1,0,0,11086692.0
253,12.0,7.0,52.4,10.5,2.0,4.0,1,0,1,0,0,1,0,0,11086692.0
285,15.0,5.0,124.7,19.5,5.0,17.0,1,0,1,0,0,0,0,1,34999000.0
21,21.0,4.0,122.0,20.0,18.0,15.0,1,0,1,0,0,1,0,0,11086692.0
219,13.0,4.0,95.2,10.9,5.0,14.0,1,0,1,0,0,0,1,0,26000000.0
122,24.0,4.0,52.4,10.5,6.0,12.0,1,0,1,0,1,0,0,0,11086692.0
122,17.0,4.0,52.4,18.7,8.0,16.0,1,0,1,0,0,0,1,0,11086692.0
62,23.0,6.0,52.4,22.0,1.0,25.0,1,0,1,0,1,0,0,0,11086692.0
62,23.0,4.0,102.0,12.0,9.0,25.0,1,0,1,0,1,0,0,0,11086692.0
182,5.0,4.0,52.4,18.0,2.0,6.0,1,0,1,0,0,1,0,0,11086692.0
212,15.0,4.0,115.0,15.0,3.0,21.0,1,0,1,0,0,1,0,0,11086692.0
126,15.0,4.0,84.5,8.4,5.0,12.0,1,0,1,0,0,0,0,1,19600000.0
140,20.0,6.0,52.4,10.5,1.0,3.0,1,0,1,0,0,1,0,0,11086692.0
233,24.0,6.0,52.4,10.5,1.0,26.0,1,0,1,0,0,1,0,0,11086692.0
233,19.0,5.0,52.4,10.5,8.0,31.0,1,0,1,0,0,0,1,0,11086692.0
61,11.0,4.0,126.0,12.0,6.0,16.0,1,0,1,0,0,1,0,0,11086692.0
177,7.0,4.0,52.4,20.0,3.0,5.0,1,0,1,0,1,0,0,0,11086692.0
122,17.0,4.0,52.4,20.9,19.0,16.0,1,0,1,0,0,1,0,0,11086692.0
137,12.0,4.0,52.4,10.0,3.0,16.0,1,0,1,0,1,0,0,0,11086692.0
112,11.0,4.0,52.4,19.0,8.0,11.0,1,0,1,0,1,0,0,0,11086692.0
11,10.0,4.0,52.4,11.7,3.0,7.0,1,0,1,0,0,1,0,0,11086692.0
57,10.0,4.0,103.0,10.5,4.0,20.0,1,0,1,0,1,0,0,0,11086692.0
245,9.0,4.0,52.4,12.0,11.0,8.0,1,0,1,0,0,1,0,0,11086692.0
137,12.0,4.0,107.0,10.5,3.0,16.0,1,0,1,0,0,0,1,0,37000000.0
106,6.0,9.0,52.4,20.0,2.0,6.0,1,0,1,0,0,0,1,0,11086692.0
137,14.0,4.0,52.4,10.0,2.0,12.0,1,0,1,0,0,1,0,0,11086692.0
137,12.0,4.0,52.4,19.6,8.0,16.0,1,0,1,0,0,1,0,0,11086692.0
140,20.0,4.0,52.4,20.0,1.0,3.0,1,0,1,0,0,1,0,0,11086692.0
139,12.0,4.0,52.4,14.7,5.0,12.0,1,0,1,0,1,0,0,0,11086692.0
106,11.0,4.0,52.4,20.0,2.0,8.0,1,0,1,0,0,1,0,0,11086692.0
0,17.0,4.0,105.2,21.9,8.0,28.0,1,0,1,0,1,0,0,0,42997000.0
122,10.0,5.0,52.4,18.2,11.0,17.0,1,0,1,0,0,1,0,0,11086692.0
56,15.0,4.0,52.4,18.0,15.0,31.0,1,0,1,0,0,1,0,0,11086692.0
122,20.0,4.0,52.4,10.5,3.0,22.0,1,0,1,0,0,0,1,0,40000000.0
137,12.0,5.0,52.4,21.2,18.0,16.0,1,0,1,0,0,1,0,0,11086692.0
107,19.0,4.0,52.4,16.0,17.0,20.0,1,0,1,0,0,1,0,0,11086692.0
225,12.0,4.0,52.4,16.0,2.0,23.0,1,0,1,0,0,1,0,0,36000000.0
200,1.0,5.0,52.4,10.5,7.0,11.0,1,0,1,0,0,1,0,0,11086692.0
24,16.0,4.0,121.0,16.0,2.0,13.0,1,0,1,0,1,0,0,0,26000000.0
212,8.0,4.0,52.4,12.6,13.0,18.0,1,0,1,0,0,0,1,0,11086692.0
22,12.0,5.0,52.4,10.5,16.0,24.0,1,0,1,0,0,1,0,0,11086692.0
22,10.0,4.0,52.4,15.0,4.0,18.0,1,0,1,0,0,1,0,0,11086692.0
62,26.0,4.0,52.4,17.0,9.0,23.0,1,0,1,0,0,1,0,0,11086692.0
106,4.0,6.0,52.4,10.5,7.0,7.0,1,0,1,0,0,1,0,0,11086692.0
268,10.0,4.0,52.4,19.4,12.0,22.0,1,0,1,0,0,0,1,0,11086692.0
241,3.0,5.0,52.4,10.5,3.0,5.0,1,0,1,0,0,1,0,0,11086692.0
245,4.0,7.0,52.4,20.0,19.0,18.0,1,0,1,0,0,1,0,0,11086692.0
107,19.0,4.0,52.4,18.0,10.0,20.0,1,0,1,0,1,0,0,0,11086692.0
249,6.0,4.0,120.0,10.0,4.0,7.0,1,0,1,0,0,1,0,0,11086692.0
155,6.0,5.0,52.4,16.0,8.0,30.0,1,0,1,0,0,1,0,0,11086692.0
12,14.0,4.0,52.4,15.0,23.0,16.0,1,0,1,0,0,1,0,0,11086692.0
295,8.0,4.0,52.4,17.0,3.0,7.0,1,0,1,0,0,0,0,1,11086692.0
249,9.0,5.0,125.0,10.5,3.0,6.0,1,0,1,0,0,1,0,0,11086692.0
296,13.0,6.0,52.4,20.0,22.0,22.0,1,0,1,0,0,1,0,0,11086692.0
122,20.0,4.0,52.4,10.5,16.0,22.0,1,0,1,0,0,1,0,0,11086692.0
22,13.0,4.0,52.4,13.0,13.0,21.0,1,0,1,0,0,1,0,0,11086692.0
200,9.0,5.0,52.4,10.5,6.0,6.0,1,0,1,0,0,1,0,0,11086692.0
137,26.0,4.0,52.4,10.5,15.0,24.0,1,0,1,0,0,0,1,0,11086692.0
165,13.0,4.0,52.4,19.0,4.0,16.0,1,0,1,0,0,0,0,1,11086692.0
44,5.0,4.0,102.9,10.5,4.0,18.0,1,0,1,0,0,0,1,0,29700000.0
293,3.0,4.0,52.4,10.5,10.0,10.0,1,0,1,0,0,1,0,0,11086692.0
61,11.0,4.0,127.0,20.0,26.0,16.0,1,0,1,0,1,0,0,0,11086692.0
112,11.0,4.0,52.4,20.0,8.0,11.0,1,0,1,0,0,1,0,0,11086692.0
112,11.0,4.0,52.4,10.5,3.0,11.0,1,0,1,0,0,1,0,0,11086692.0
112,11.0,5.0,52.4,10.5,2.0,11.0,1,0,1,0,0,1,0,0,11086692.0
233,20.0,4.0,52.4,10.5,8.0,31.0,1,0,1,0,0,1,0,0,11086692.0
22,13.0,4.0,52.4,20.0,5.0,5.0,1,0,1,0,1,0,0,0,11086692.0
162,8.0,5.0,52.4,17.0,4.0,13.0,1,0,1,0,1,0,0,0,11086692.0
182,9.0,4.0,52.4,10.5,4.0,4.0,1,0,1,0,0,0,1,0,11086692.0
5,17.0,4.0,98.8,10.1,2.0,22.0,1,0,1,0,0,0,1,0,22500000.0
22,10.0,4.0,52.4,20.0,5.0,18.0,1,0,1,0,1,0,0,0,11086692.0
133,5.0,4.0,52.4,20.0,11.0,13.0,1,0,1,0,1,0,0,0,11086692.0
61,8.0,5.0,52.4,10.0,3.0,16.0,1,0,1,0,0,0,1,0,11086692.0
137,12.0,6.0,52.4,10.5,8.0,16.0,1,0,1,0,0,1,0,0,11086692.0
137,25.0,6.0,52.4,10.5,7.0,7.0,1,0,1,0,0,1,0,0,11086692.0
133,7.0,4.0,52.4,12.0,7.0,9.0,1,0,1,0,0,1,0,0,11086692.0
136,2.0,4.0,117.3,12.1,6.0,7.0,1,0,1,0,0,1,0,0,11086692.0
234,6.0,4.0,52.4,21.4,13.0,16.0,1,0,1,0,0,0,1,0,11086692.0
61,8.0,6.0,52.4,9.0,2.0,16.0,1,0,1,0,0,0,1,0,11086692.0
68,9.0,4.0,52.4,10.5,5.0,5.0,1,0,1,0,0,1,0,0,11086692.0
297,15.0,4.0,90.0,14.0,5.0,16.0,1,0,1,0,1,0,0,0,11086692.0
106,10.0,7.0,52.4,10.5,2.0,5.0,1,0,1,0,0,1,0,0,11086692.0
234,10.0,6.0,52.4,20.0,6.0,7.0,1,0,1,0,1,0,0,0,11086692.0
7,5.0,4.0,97.0,8.0,2.0,16.0,1,0,1,0,1,0,0,0,34900000.0
7,14.0,4.0,52.4,19.2,8.0,16.0,1,0,1,0,1,0,0,0,11086692.0
43,13.0,4.0,105.4,20.0,5.0,22.0,1,0,1,0,0,1,0,0,11086692.0
257,5.0,4.0,52.4,16.0,7.0,16.0,1,0,1,0,1,0,0,0,11086692.0
137,10.0,4.0,52.4,20.9,4.0,6.0,1,0,1,0,1,0,0,0,11086692.0
106,11.0,4.0,52.4,22.0,2.0,8.0,1,0,1,0,1,0,0,0,11086692.0
171,10.0,4.0,52.4,20.0,3.0,21.0,1,0,1,0,1,0,0,0,11086692.0
159,6.0,4.0,52.4,20.0,5.0,6.0,1,0,1,0,0,1,0,0,11086692.0
302,14.0,4.0,52.4,10.5,9.0,16.0,1,0,1,0,0,1,0,0,11086692.0
23,4.0,4.0,52.4,16.9,21.0,23.0,1,0,1,0,0,1,0,0,11086692.0
234,8.0,4.0,52.4,18.4,5.0,17.0,1,0,1,0,1,0,0,0,11086692.0
11,6.0,4.0,52.4,10.5,4.0,4.0,1,0,1,0,0,1,0,0,11086692.0
22,7.0,4.0,52.4,15.0,2.0,17.0,1,0,1,0,0,1,0,0,11086692.0
131,11.0,4.0,91.0,10.0,2.0,14.0,1,0,1,0,0,0,1,0,24500000.0
